urun_id,urun_turu,urun_modeli,ana_kategori,alt_kategori,normal_fiyat,indirimli_fiyat,stok_adedi,indirim_satis_adedi,normal_satis_adedi,stok_giris_tarihi,stok_cikis_tarihi,odeme_yontemi,ana_kategori_id,alt_kategori_id
111,Bot,Bot Modeli 3,Giyim,Ayakkabı,65,25,75,39,32,2024-10-17,2024-10-30,Kredi Kartı,1,2
112,Çizme,Çizme Modeli 5,Giyim,Ayakkabı,142,102,88,35,49,2024-10-13,2024-10-17,Nakit,1,2
113,Terlik,Terlik Modeli 6,Giyim,Ayakkabı,123,42,77,64,4,2024-10-08,2024-10-18,Kredi Kartı,1,2
114,Çocuk Montu,Çocuk Montu Modeli 6,Giyim,Çocuk Giyim,67,25,61,8,51,2024-10-13,2024-10-23,Kredi Kartı,1,3
115,Tişört,Tişört Modeli 1,Giyim,Üst Giyim,415,321,96,39,39,2024-10-17,2024-10-24,Nakit,1,4
116,Gömlek,Gömlek Modeli 6,Giyim,Üst Giyim,462,396,66,2,17,2024-10-20,2024-10-21,Nakit,1,4
117,Pantalon,Pantalon Modeli 9,Giyim,Alt Giyim,418,350,71,16,6,2024-10-09,2024-10-24,Kredi Kartı,1,5
118,Etek,Etek Modeli 1,Giyim,Alt Giyim,326,290,31,0,18,2024-10-02,2024-10-30,Nakit,1,5
119,Kazak,Kazak Modeli 2,Giyim,Üst Giyim,261,227,81,41,30,2024-10-08,2024-10-12,Nakit,1,4
120,Trençkot,Trençkot Modeli 4,Giyim,Dış Giyim,457,420,100,92,0,2024-10-14,2024-10-31,Kredi Kartı,1,1
121,Hırka,Hırka Modeli 1,Giyim,Üst Giyim,416,352,45,31,5,2024-10-27,2024-10-28,Kredi Kartı,1,4
122,Kol Çantası,Kol Çantası Modeli 9,Giyim,Aksesuar,89,25,92,62,8,2024-10-09,2024-10-20,Nakit,1,6
123,Saat,Saat Modeli 6,Giyim,Aksesuar,159,97,55,4,26,2024-10-10,2024-10-26,Nakit,1,6
124,Cüzdan,Cüzdan Modeli 10,Giyim,Aksesuar,111,38,72,26,16,2024-10-10,2024-10-16,Nakit,1,6
125,Kolye,Kolye Modeli 6,Giyim,Aksesuar,357,317,77,18,3,2024-10-06,2024-10-21,Nakit,1,6
126,Yüzük,Yüzük Modeli 1,Giyim,Aksesuar,105,38,22,15,3,2024-10-12,2024-10-27,Nakit,1,6
127,Bileklik,Bileklik Modeli 8,Giyim,Aksesuar,197,128,11,6,3,2024-10-07,2024-10-30,Kredi Kartı,1,6
128,Küpe,Küpe Modeli 7,Giyim,Aksesuar,119,89,82,20,57,2024-10-21,2024-10-29,Kredi Kartı,1,6
129,Atkı,Atkı Modeli 8,Giyim,Aksesuar,178,78,44,38,2,2024-10-20,2024-10-27,Kredi Kartı,1,6
130,Bere,Bere Modeli 5,Giyim,Aksesuar,293,269,59,13,12,2024-10-28,2024-10-29,Nakit,1,6
131,Eldiven,Eldiven Modeli 2,Giyim,Aksesuar,303,221,74,29,28,2024-10-18,2024-10-22,Kredi Kartı,1,6
132,Kemer,Kemer Modeli 3,Giyim,Aksesuar,110,58,29,26,2,2024-10-28,2024-10-29,Kredi Kartı,1,6
133,Güneş Gözlüğü,Güneş Gözlüğü Modeli 9,Giyim,Aksesuar,223,182,21,11,10,2024-10-22,2024-10-24,Nakit,1,6
134,Maskara,Maskara Modeli 2,Kozmetik,Makyaj,91,69,24,3,1,2024-10-04,2024-10-07,Kredi Kartı,2,7
135,Ruj,Ruj Modeli 4,Kozmetik,Makyaj,237,198,95,88,6,2024-10-18,2024-10-26,Kredi Kartı,2,7
136,Allık,Allık Modeli 5,Kozmetik,Makyaj,354,300,73,18,14,2024-10-07,2024-10-18,Kredi Kartı,2,7
137,Fondöten,Fondöten Modeli 6,Kozmetik,Makyaj,371,301,83,42,33,2024-10-12,2024-10-19,Kredi Kartı,2,7
138,Oje,Oje Modeli 9,Kozmetik,Makyaj,264,210,23,1,20,2024-10-19,2024-10-28,Kredi Kartı,2,7
139,Göz Kalemi,Göz Kalemi Modeli 10,Kozmetik,Makyaj,244,170,87,37,1,2024-10-20,2024-10-22,Kredi Kartı,2,7
140,Şampuan,Şampuan Modeli 7,Kozmetik,Kişisel Bakım,368,320,73,4,44,2024-10-20,2024-10-24,Nakit,2,8
141,Saç Kremi,Saç Kremi Modeli 1,Kozmetik,Kişisel Bakım,331,245,14,5,8,2024-10-25,2024-10-30,Nakit,2,8
142,Diş Macunu,Diş Macunu Modeli 5,Kozmetik,Kişisel Bakım,392,339,73,17,9,2024-10-28,2024-10-31,Kredi Kartı,2,8
143,Diş İpi,Diş İpi Modeli 7,Kozmetik,Kişisel Bakım,200,144,50,40,0,2024-10-03,2024-10-05,Nakit,2,8
144,Deodorant,Deodorant Modeli 8,Kozmetik,Kişisel Bakım,461,404,18,11,0,2024-10-16,2024-10-28,Nakit,2,8
145,Parfüm,Parfüm Modeli 3,Kozmetik,Kişisel Bakım,262,210,16,1,14,2024-10-16,2024-10-18,Kredi Kartı,2,8
146,Nemlendirici Krem,Nemlendirici Krem Modeli 4,Kozmetik,Kişisel Bakım,131,60,20,9,1,2024-10-19,2024-10-26,Nakit,2,8
147,Duş Jeli,Duş Jeli Modeli 5,Kozmetik,Kişisel Bakım,248,236,84,76,8,2024-10-22,2024-10-27,Nakit,2,8
148,Kese,Kese Modeli 4,Kozmetik,Kişisel Bakım,108,25,45,25,20,2024-10-19,2024-10-22,Kredi Kartı,2,8
149,Güneş Kremi,Güneş Kremi Modeli 8,Kozmetik,Kişisel Bakım,256,195,46,35,2,2024-10-30,2024-10-31,Kredi Kartı,2,8
150,Süpürge,Süpürge Modeli 7,Elektronik,Küçük Ev Aletleri,269,196,100,49,33,2024-10-23,2024-10-26,Kredi Kartı,3,9
151,Robot Süpürge,Robot Süpürge Modeli 6,Elektronik,Küçük Ev Aletleri,384,326,44,8,32,2024-10-02,2024-10-21,Nakit,3,9
152,Ütü,Ütü Modeli 6,Elektronik,Küçük Ev Aletleri,454,410,79,3,35,2024-10-06,2024-10-28,Kredi Kartı,3,9
153,Kahve Makinesi,Kahve Makinesi Modeli 1,Elektronik,Küçük Ev Aletleri,333,321,37,28,6,2024-10-07,2024-10-11,Nakit,3,9
154,Çay Makinesi,Çay Makinesi Modeli 3,Elektronik,Küçük Ev Aletleri,195,181,70,7,52,2024-10-26,2024-10-29,Nakit,3,9
155,Blender,Blender Modeli 5,Elektronik,Küçük Ev Aletleri,178,143,69,4,11,2024-10-14,2024-10-23,Kredi Kartı,3,9
156,Tost Makinesi,Tost Makinesi Modeli 1,Elektronik,Küçük Ev Aletleri,119,39,80,48,16,2024-10-23,2024-10-31,Nakit,3,9
157,Su Isıtıcı,Su Isıtıcı Modeli 2,Elektronik,Küçük Ev Aletleri,66,25,54,1,23,2024-10-26,2024-10-28,Kredi Kartı,3,9
158,Mikser,Mikser Modeli 7,Elektronik,Küçük Ev Aletleri,79,40,45,9,17,2024-10-13,2024-10-18,Kredi Kartı,3,9
159,Airfryer,Airfryer Modeli 8,Elektronik,Küçük Ev Aletleri,225,152,78,63,15,2024-10-17,2024-10-23,Kredi Kartı,3,9
160,Akıllı Saat,Akıllı Saat Modeli 8,Elektronik,Giyilebilir Teknoloji,304,215,48,1,34,2024-10-06,2024-10-23,Nakit,3,10
161,Akıllı Bileklik,Akıllı Bileklik Modeli 1,Elektronik,Giyilebilir Teknoloji,353,311,54,20,9,2024-10-14,2024-10-25,Nakit,3,10
162,Android Cep Telefon,Android Cep Telefon Modeli 8,Elektronik,Telefon,415,382,10,9,1,2024-10-02,2024-10-20,Nakit,3,11
163,iOS Cep Telefon,iOS Cep Telefon Modeli 2,Elektronik,Telefon,209,152,26,9,8,2024-10-17,2024-10-29,Kredi Kartı,3,11
164,Buzdolabı,Buzdolabı Modeli 9,Elektronik,Beyaz Eşya,120,58,78,14,12,2024-10-22,2024-10-31,Kredi Kartı,3,12
165,Çamaşır Makinesi,Çamaşır Makinesi Modeli 10,Elektronik,Beyaz Eşya,322,278,84,78,5,2024-10-09,2024-10-24,Kredi Kartı,3,12
166,Bulaşık Makinesi,Bulaşık Makinesi Modeli 3,Elektronik,Beyaz Eşya,362,326,45,27,18,2024-10-30,2024-10-31,Kredi Kartı,3,12
167,Kurutma Makinesi,Kurutma Makinesi Modeli 1,Elektronik,Beyaz Eşya,484,437,82,73,0,2024-10-03,2024-10-20,Kredi Kartı,3,12
168,Derin Dondurucu,Derin Dondurucu Modeli 4,Elektronik,Beyaz Eşya,224,186,31,21,8,2024-10-23,2024-10-30,Nakit,3,12
169,Ankastre Set,Ankastre Set Modeli 8,Elektronik,Beyaz Eşya,365,319,18,0,0,2024-10-08,2024-10-10,Kredi Kartı,3,12
170,Kombi,Kombi Modeli 1,Elektronik,Beyaz Eşya,101,78,61,14,11,2024-10-30,2024-10-31,Nakit,3,12
171,Mikrodalga Fırın,Mikrodalga Fırın Modeli 1,Elektronik,Beyaz Eşya,64,40,13,9,1,2024-10-16,2024-10-22,Kredi Kartı,3,12
172,Smart TV,Smart TV Modeli 4,Elektronik,Televizyon,64,50,46,41,3,2024-10-19,2024-10-21,Nakit,3,13
173,Aksiyon Kamera,Aksiyon Kamera Modeli 10,Elektronik,Kamera,100,82,49,0,27,2024-10-20,2024-10-27,Kredi Kartı,3,14
174,Şipşak Fotoğraf Makinesi ,Şipşak Fotoğraf Makinesi  Modeli 3,Elektronik,Kamera,63,25,76,74,1,2024-10-20,2024-10-27,Nakit,3,14
175,Telefon Kılıfı,Telefon Kılıfı Modeli 10,Elektronik,Aksesuarlar,207,112,53,23,1,2024-10-02,2024-10-21,Nakit,3,15
176,Şarj Aleti,Şarj Aleti Modeli 2,Elektronik,Aksesuarlar,100,25,29,6,14,2024-10-05,2024-10-14,Nakit,3,15
177,Powerbank,Powerbank Modeli 1,Elektronik,Aksesuarlar,225,156,78,67,7,2024-10-11,2024-10-18,Kredi Kartı,3,15
178,Kulaklık,Kulaklık Modeli 2,Elektronik,Aksesuarlar,287,253,49,1,11,2024-10-23,2024-10-30,Nakit,3,15
179,Hafıza Kartı,Hafıza Kartı Modeli 1,Elektronik,Aksesuarlar,216,155,71,0,65,2024-10-17,2024-10-29,Kredi Kartı,3,15
180,Hoparlör,Hoparlör Modeli 4,Elektronik,Aksesuarlar,150,75,54,19,0,2024-10-12,2024-10-18,Nakit,3,15
181,Projeksiyon Cihazı,Projeksiyon Cihazı Modeli 5,Elektronik,Aksesuarlar,82,53,66,63,3,2024-10-05,2024-10-08,Nakit,3,15
182,Tv Kumandası,Tv Kumandası Modeli 6,Elektronik,Aksesuarlar,81,25,25,10,6,2024-10-21,2024-10-25,Kredi Kartı,3,15
183,HDMI Kablo,HDMI Kablo Modeli 7,Elektronik,Aksesuarlar,163,145,58,35,13,2024-10-09,2024-10-19,Nakit,3,15
184,Kablo & Adaptör,Kablo & Adaptör Modeli 4,Elektronik,Aksesuarlar,305,285,86,84,2,2024-10-12,2024-10-13,Nakit,3,15
185,Tencere,Tencere Modeli 3,Ev,Sofra & Mutfak,242,214,65,43,18,2024-10-28,2024-10-30,Nakit,4,16
186,Kahvaltı Takımı,Kahvaltı Takımı Modeli 10,Ev,Sofra & Mutfak,255,224,53,42,10,2024-10-18,2024-10-28,Kredi Kartı,4,16
187,Çatal Bıçak Seti,Çatal Bıçak Seti Modeli 9,Ev,Sofra & Mutfak,321,221,32,6,4,2024-10-29,2024-10-30,Nakit,4,16
