urun_id,urun_turu,urun_modeli,ana_kategori,alt_kategori,normal_fiyat,indirimli_fiyat,stok_adedi,indirim_satis_adedi,normal_satis_adedi,stok_giris_tarihi,stok_cikis_tarihi,odeme_yontemi,ana_kategori_id,alt_kategori_id
50,Blender,Blender Modeli 1,Elektronik,Küçük Ev Aletleri,462,372,90,43,19,2024-03-05,2024-03-27,Kredi Kartı,3,9
51,Tost Makinesi,Tost Makinesi Modeli 7,Elektronik,Küçük Ev Aletleri,138,103,76,71,5,2024-03-29,2024-03-30,Nakit,3,9
52,Su Isıtıcı,Su Isıtıcı Modeli 1,Elektronik,Küçük Ev Aletleri,108,68,60,58,0,2024-03-28,2024-03-31,Nakit,3,9
53,Mikser,Mikser Modeli 5,Elektronik,Küçük Ev Aletleri,414,404,95,48,20,2024-03-24,2024-03-30,Nakit,3,9
54,Airfryer,Airfryer Modeli 2,Elektronik,Küçük Ev Aletleri,467,388,55,23,4,2024-03-27,2024-03-31,Nakit,3,9
55,Akıllı Saat,Akıllı Saat Modeli 10,Elektronik,Giyilebilir Teknoloji,147,48,83,4,49,2024-03-11,2024-03-15,Nakit,3,10
56,Akıllı Bileklik,Akıllı Bileklik Modeli 8,Elektronik,Giyilebilir Teknoloji,204,115,29,25,1,2024-03-04,2024-03-09,Kredi Kartı,3,10
57,Android Cep Telefon,Android Cep Telefon Modeli 6,Elektronik,Telefon,176,101,12,12,0,2024-03-11,2024-03-13,Kredi Kartı,3,11
58,iOS Cep Telefon,iOS Cep Telefon Modeli 1,Elektronik,Telefon,236,196,63,4,39,2024-03-14,2024-03-28,Nakit,3,11
59,Buzdolabı,Buzdolabı Modeli 4,Elektronik,Beyaz Eşya,86,29,81,65,15,2024-03-06,2024-03-11,Nakit,3,12
60,Çamaşır Makinesi,Çamaşır Makinesi Modeli 6,Elektronik,Beyaz Eşya,58,25,23,13,6,2024-03-23,2024-03-25,Kredi Kartı,3,12
61,Bulaşık Makinesi,Bulaşık Makinesi Modeli 7,Elektronik,Beyaz Eşya,349,278,11,10,0,2024-03-04,2024-03-25,Kredi Kartı,3,12
62,Kurutma Makinesi,Kurutma Makinesi Modeli 3,Elektronik,Beyaz Eşya,58,25,10,1,4,2024-03-02,2024-03-16,Nakit,3,12
63,Derin Dondurucu,Derin Dondurucu Modeli 3,Elektronik,Beyaz Eşya,285,224,16,0,16,2024-03-06,2024-03-22,Kredi Kartı,3,12
64,Ankastre Set,Ankastre Set Modeli 8,Elektronik,Beyaz Eşya,130,35,40,28,2,2024-03-14,2024-03-22,Nakit,3,12
65,Kombi,Kombi Modeli 5,Elektronik,Beyaz Eşya,492,466,57,45,9,2024-03-24,2024-03-25,Kredi Kartı,3,12
66,Mikrodalga Fırın,Mikrodalga Fırın Modeli 6,Elektronik,Beyaz Eşya,228,136,33,1,7,2024-03-18,2024-03-30,Nakit,3,12
67,Smart TV,Smart TV Modeli 6,Elektronik,Televizyon,435,408,34,20,4,2024-03-19,2024-03-27,Kredi Kartı,3,13
68,Fotoğraf Makinesi,Fotoğraf Makinesi Modeli 10,Elektronik,Kamera,185,97,96,85,2,2024-03-30,2024-03-31,Kredi Kartı,3,14
69,Aksiyon Kamera,Aksiyon Kamera Modeli 4,Elektronik,Kamera,432,392,85,8,43,2024-03-04,2024-03-10,Kredi Kartı,3,14
70,Şipşak Fotoğraf Makinesi ,Şipşak Fotoğraf Makinesi  Modeli 6,Elektronik,Kamera,113,65,29,17,12,2024-03-14,2024-03-30,Kredi Kartı,3,14
71,Telefon Kılıfı,Telefon Kılıfı Modeli 3,Elektronik,Aksesuarlar,125,113,65,64,1,2024-03-30,2024-03-31,Kredi Kartı,3,15
72,Şarj Aleti,Şarj Aleti Modeli 3,Elektronik,Aksesuarlar,412,338,19,18,0,2024-03-17,2024-03-29,Nakit,3,15
73,Powerbank,Powerbank Modeli 1,Elektronik,Aksesuarlar,331,290,36,11,13,2024-03-06,2024-03-11,Nakit,3,15
74,Kulaklık,Kulaklık Modeli 3,Elektronik,Aksesuarlar,264,252,88,76,3,2024-03-02,2024-03-17,Nakit,3,15
75,Hoparlör,Hoparlör Modeli 9,Elektronik,Aksesuarlar,232,162,11,7,0,2024-03-12,2024-03-14,Nakit,3,15
76,Projeksiyon Cihazı,Projeksiyon Cihazı Modeli 10,Elektronik,Aksesuarlar,78,50,60,39,0,2024-03-18,2024-03-20,Kredi Kartı,3,15
77,Tv Kumandası,Tv Kumandası Modeli 10,Elektronik,Aksesuarlar,112,63,95,67,18,2024-03-15,2024-03-18,Nakit,3,15
78,HDMI Kablo,HDMI Kablo Modeli 4,Elektronik,Aksesuarlar,456,435,18,18,0,2024-03-07,2024-03-23,Kredi Kartı,3,15
79,Kablo & Adaptör,Kablo & Adaptör Modeli 7,Elektronik,Aksesuarlar,72,38,78,68,0,2024-03-10,2024-03-12,Nakit,3,15
80,Tencere,Tencere Modeli 3,Ev,Sofra & Mutfak,123,32,91,55,10,2024-03-21,2024-03-23,Nakit,4,16
81,Yemek Takımı,Yemek Takımı Modeli 2,Ev,Sofra & Mutfak,170,78,26,6,4,2024-03-13,2024-03-23,Kredi Kartı,4,16
82,Kahvaltı Takımı,Kahvaltı Takımı Modeli 2,Ev,Sofra & Mutfak,181,93,10,9,1,2024-03-05,2024-03-16,Kredi Kartı,4,16
83,Çatal Bıçak Seti,Çatal Bıçak Seti Modeli 6,Ev,Sofra & Mutfak,127,46,38,27,11,2024-03-21,2024-03-30,Kredi Kartı,4,16
84,Fincan Takımı,Fincan Takımı Modeli 10,Ev,Sofra & Mutfak,124,104,57,18,28,2024-03-14,2024-03-26,Kredi Kartı,4,16
85,Bardak,Bardak Modeli 7,Ev,Sofra & Mutfak,241,182,44,42,1,2024-03-06,2024-03-08,Kredi Kartı,4,16
86,Hurç,Hurç Modeli 7,Ev,Ev Gereçleri,243,145,36,21,2,2024-03-19,2024-03-25,Nakit,4,17
87,Askı,Askı Modeli 6,Ev,Ev Gereçleri,307,220,61,16,31,2024-03-12,2024-03-14,Kredi Kartı,4,17
88,Çamaşır Sepeti,Çamaşır Sepeti Modeli 10,Ev,Ev Gereçleri,195,95,23,5,18,2024-03-20,2024-03-29,Kredi Kartı,4,17
89,Nevresim Takımı,Nevresim Takımı Modeli 10,Ev,Ev Tekstili,161,149,45,28,9,2024-03-23,2024-03-30,Nakit,4,18
90,Yastık & Yorgan,Yastık & Yorgan Modeli 7,Ev,Ev Tekstili,57,25,54,24,10,2024-03-04,2024-03-16,Nakit,4,18
91,Koltuk  Örtüsü,Koltuk  Örtüsü Modeli 8,Ev,Ev Tekstili,212,126,63,19,1,2024-03-26,2024-03-30,Nakit,4,18
92,Perde,Perde Modeli 8,Ev,Ev Tekstili,56,25,70,9,21,2024-03-17,2024-03-24,Nakit,4,18
93,Paspas,Paspas Modeli 3,Ev,Ev Tekstili,445,353,80,74,3,2024-03-11,2024-03-13,Nakit,4,18
94,Halı,Halı Modeli 9,Ev,Ev Tekstili,82,45,37,22,1,2024-03-06,2024-03-31,Nakit,4,18
95,Ayna,Ayna Modeli 9,Ev,Ev Dekorasyon,342,281,44,2,31,2024-03-29,2024-03-30,Nakit,4,19
96,Tablo,Tablo Modeli 5,Ev,Ev Dekorasyon,445,417,11,1,4,2024-03-16,2024-03-18,Nakit,4,19
97,Vazo,Vazo Modeli 5,Ev,Ev Dekorasyon,147,68,36,1,3,2024-03-02,2024-03-21,Kredi Kartı,4,19
98,Duvar Saati,Duvar Saati Modeli 1,Ev,Ev Dekorasyon,465,374,73,38,3,2024-03-19,2024-03-31,Nakit,4,19
99,Avize,Avize Modeli 10,Ev,Ev Aydınlatma,359,277,82,28,17,2024-03-03,2024-03-20,Kredi Kartı,4,20
100,Lambader,Lambader Modeli 3,Ev,Ev Dekorasyon,61,50,98,97,1,2024-03-28,2024-03-31,Kredi Kartı,4,19
101,Yatak Odası Takımı,Yatak Odası Takımı Modeli 2,Ev,Mobilya,160,113,99,93,4,2024-03-08,2024-03-26,Kredi Kartı,4,21
102,Oturma Odası Takımı,Oturma Odası Takımı Modeli 6,Ev,Mobilya,392,312,19,7,9,2024-03-02,2024-03-26,Kredi Kartı,4,21
103,Bahçe Mobilyası,Bahçe Mobilyası Modeli 2,Ev,Mobilya,460,414,63,58,3,2024-03-03,2024-03-21,Kredi Kartı,4,21
104,Yemek Odası Takımı,Yemek Odası Takımı Modeli 7,Ev,Mobilya,135,95,60,24,34,2024-03-05,2024-03-10,Nakit,4,21
105,Çocuk Odası Takımı,Çocuk Odası Takımı Modeli 2,Ev,Mobilya,438,341,14,8,2,2024-03-29,2024-03-30,Kredi Kartı,4,21
106,Genç Odası Takımı,Genç Odası Takımı Modeli 3,Ev,Mobilya,263,177,28,3,21,2024-03-18,2024-03-24,Kredi Kartı,4,21
107,Koltuk Takımı,Koltuk Takımı Modeli 9,Ev,Mobilya,493,399,65,46,8,2024-03-28,2024-03-31,Nakit,4,21
108,Dolap,Dolap Modeli 2,Ev,Mobilya,409,360,61,44,2,2024-03-03,2024-03-11,Nakit,4,21
109,Gardırop,Gardırop Modeli 3,Ev,Mobilya,147,65,63,8,32,2024-03-08,2024-03-12,Kredi Kartı,4,21
110,Sandalye,Sandalye Modeli 6,Ev,Mobilya,145,131,50,34,16,2024-03-20,2024-03-27,Nakit,4,21
111,Zigon,Zigon Modeli 7,Ev,Mobilya,242,156,49,15,28,2024-03-01,2024-03-10,Kredi Kartı,4,21
112,Mont,Mont Modeli 10,Giyim,Dış Giyim,63,25,89,27,58,2024-03-08,2024-03-09,Kredi Kartı,1,1
113,Spor Ayakkabı,Spor Ayakkabı Modeli 8,Giyim,Ayakkabı,304,218,16,8,4,2024-03-12,2024-03-19,Nakit,1,2
114,Topuklu Ayakkabı,Topuklu Ayakkabı Modeli 4,Giyim,Ayakkabı,93,82,64,34,10,2024-03-27,2024-03-28,Kredi Kartı,1,2
115,Günlük Ayakkabı,Günlük Ayakkabı Modeli 5,Giyim,Ayakkabı,411,351,28,26,2,2024-03-18,2024-03-26,Nakit,1,2
116,Bot,Bot Modeli 10,Giyim,Ayakkabı,181,118,53,10,6,2024-03-18,2024-03-28,Kredi Kartı,1,2
117,Çizme,Çizme Modeli 8,Giyim,Ayakkabı,72,60,15,14,1,2024-03-18,2024-03-24,Kredi Kartı,1,2
118,Terlik,Terlik Modeli 7,Giyim,Ayakkabı,306,214,91,56,27,2024-03-29,2024-03-31,Kredi Kartı,1,2
119,Çocuk Montu,Çocuk Montu Modeli 6,Giyim,Çocuk Giyim,157,84,54,52,1,2024-03-08,2024-03-26,Nakit,1,3
120,Tişört,Tişört Modeli 2,Giyim,Üst Giyim,294,273,41,6,28,2024-03-23,2024-03-31,Nakit,1,4
121,Gömlek,Gömlek Modeli 5,Giyim,Üst Giyim,396,306,96,30,36,2024-03-19,2024-03-28,Kredi Kartı,1,4
122,Pantalon,Pantalon Modeli 4,Giyim,Alt Giyim,94,67,40,30,8,2024-03-24,2024-03-25,Nakit,1,5
123,Etek,Etek Modeli 5,Giyim,Alt Giyim,292,251,75,8,37,2024-03-12,2024-03-15,Kredi Kartı,1,5
124,Kazak,Kazak Modeli 7,Giyim,Üst Giyim,331,318,75,11,21,2024-03-05,2024-03-12,Kredi Kartı,1,4
125,Trençkot,Trençkot Modeli 9,Giyim,Dış Giyim,458,430,62,43,8,2024-03-19,2024-03-21,Nakit,1,1
126,Hırka,Hırka Modeli 10,Giyim,Üst Giyim,176,78,90,21,65,2024-03-30,2024-03-31,Nakit,1,4
127,Kol Çantası,Kol Çantası Modeli 7,Giyim,Aksesuar,361,298,72,20,1,2024-03-01,2024-03-30,Kredi Kartı,1,6
128,Saat,Saat Modeli 8,Giyim,Aksesuar,88,25,80,6,24,2024-03-16,2024-03-29,Nakit,1,6
129,Cüzdan,Cüzdan Modeli 7,Giyim,Aksesuar,317,295,34,9,7,2024-03-18,2024-03-28,Nakit,1,6
130,Yüzük,Yüzük Modeli 5,Giyim,Aksesuar,379,365,16,8,1,2024-03-10,2024-03-25,Kredi Kartı,1,6
131,Küpe,Küpe Modeli 4,Giyim,Aksesuar,195,169,44,41,1,2024-03-11,2024-03-24,Nakit,1,6
132,Bere,Bere Modeli 3,Giyim,Aksesuar,278,247,75,24,14,2024-03-24,2024-03-29,Kredi Kartı,1,6
133,Eldiven,Eldiven Modeli 7,Giyim,Aksesuar,245,207,84,6,57,2024-03-21,2024-03-29,Kredi Kartı,1,6
134,Kemer,Kemer Modeli 2,Giyim,Aksesuar,344,328,89,73,3,2024-03-21,2024-03-31,Nakit,1,6
135,Maskara,Maskara Modeli 8,Kozmetik,Makyaj,309,268,47,23,0,2024-03-01,2024-03-20,Kredi Kartı,2,7
136,Ruj,Ruj Modeli 9,Kozmetik,Makyaj,93,25,42,24,9,2024-03-12,2024-03-14,Nakit,2,7
137,Allık,Allık Modeli 9,Kozmetik,Makyaj,311,272,15,14,0,2024-03-08,2024-03-23,Kredi Kartı,2,7
138,Fondöten,Fondöten Modeli 10,Kozmetik,Makyaj,146,80,58,48,9,2024-03-24,2024-03-28,Kredi Kartı,2,7
139,Oje,Oje Modeli 2,Kozmetik,Makyaj,339,254,67,5,34,2024-03-11,2024-03-14,Kredi Kartı,2,7
140,Göz Kalemi,Göz Kalemi Modeli 6,Kozmetik,Makyaj,71,46,16,2,4,2024-03-01,2024-03-24,Kredi Kartı,2,7
141,Şampuan,Şampuan Modeli 4,Kozmetik,Kişisel Bakım,99,59,12,10,0,2024-03-28,2024-03-29,Kredi Kartı,2,8
142,Diş Fırçası,Diş Fırçası Modeli 3,Kozmetik,Kişisel Bakım,462,362,24,18,1,2024-03-25,2024-03-31,Kredi Kartı,2,8
143,Diş Macunu,Diş Macunu Modeli 5,Kozmetik,Kişisel Bakım,80,25,80,9,67,2024-03-09,2024-03-11,Kredi Kartı,2,8
144,Diş İpi,Diş İpi Modeli 4,Kozmetik,Kişisel Bakım,374,336,51,19,22,2024-03-06,2024-03-07,Nakit,2,8
145,Deodorant,Deodorant Modeli 1,Kozmetik,Kişisel Bakım,281,265,58,50,1,2024-03-15,2024-03-17,Nakit,2,8
146,Parfüm,Parfüm Modeli 6,Kozmetik,Kişisel Bakım,389,348,14,1,12,2024-03-09,2024-03-29,Nakit,2,8
147,Nemlendirici Krem,Nemlendirici Krem Modeli 8,Kozmetik,Kişisel Bakım,482,397,67,50,9,2024-03-25,2024-03-31,Kredi Kartı,2,8
148,Duş Jeli,Duş Jeli Modeli 5,Kozmetik,Kişisel Bakım,369,340,53,16,20,2024-03-06,2024-03-13,Nakit,2,8
149,Kese,Kese Modeli 7,Kozmetik,Kişisel Bakım,397,374,17,14,3,2024-03-02,2024-03-29,Nakit,2,8
150,Güneş Kremi,Güneş Kremi Modeli 1,Kozmetik,Kişisel Bakım,274,212,54,33,2,2024-03-17,2024-03-20,Kredi Kartı,2,8
151,Tarak,Tarak Modeli 9,Kozmetik,Kişisel Bakım,430,393,34,12,3,2024-03-09,2024-03-27,Nakit,2,8
152,Süpürge,Süpürge Modeli 7,Elektronik,Küçük Ev Aletleri,395,322,52,46,2,2024-03-01,2024-03-22,Kredi Kartı,3,9
153,Robot Süpürge,Robot Süpürge Modeli 6,Elektronik,Küçük Ev Aletleri,334,238,74,40,15,2024-03-22,2024-03-27,Kredi Kartı,3,9
154,Ütü,Ütü Modeli 5,Elektronik,Küçük Ev Aletleri,167,143,94,68,6,2024-03-01,2024-03-22,Kredi Kartı,3,9
155,Kahve Makinesi,Kahve Makinesi Modeli 6,Elektronik,Küçük Ev Aletleri,156,133,62,53,2,2024-03-30,2024-03-31,Nakit,3,9
156,Çay Makinesi,Çay Makinesi Modeli 9,Elektronik,Küçük Ev Aletleri,371,273,21,12,2,2024-03-12,2024-03-25,Kredi Kartı,3,9
157,Blender,Blender Modeli 4,Elektronik,Küçük Ev Aletleri,138,94,76,39,36,2024-03-27,2024-03-30,Kredi Kartı,3,9
158,Tost Makinesi,Tost Makinesi Modeli 4,Elektronik,Küçük Ev Aletleri,99,25,56,30,19,2024-03-20,2024-03-28,Nakit,3,9
159,Su Isıtıcı,Su Isıtıcı Modeli 8,Elektronik,Küçük Ev Aletleri,333,294,77,67,5,2024-03-27,2024-03-30,Kredi Kartı,3,9
160,Mikser,Mikser Modeli 2,Elektronik,Küçük Ev Aletleri,118,82,70,48,9,2024-03-29,2024-03-31,Nakit,3,9
161,Airfryer,Airfryer Modeli 7,Elektronik,Küçük Ev Aletleri,133,38,14,11,1,2024-03-16,2024-03-20,Kredi Kartı,3,9
162,Akıllı Saat,Akıllı Saat Modeli 1,Elektronik,Giyilebilir Teknoloji,400,303,57,50,0,2024-03-25,2024-03-31,Nakit,3,10
163,Akıllı Bileklik,Akıllı Bileklik Modeli 7,Elektronik,Giyilebilir Teknoloji,57,25,71,60,2,2024-03-20,2024-03-22,Kredi Kartı,3,10
164,Android Cep Telefon,Android Cep Telefon Modeli 1,Elektronik,Telefon,159,145,93,37,24,2024-03-20,2024-03-26,Kredi Kartı,3,11
165,iOS Cep Telefon,iOS Cep Telefon Modeli 2,Elektronik,Telefon,320,241,28,18,4,2024-03-06,2024-03-16,Nakit,3,11
166,Buzdolabı,Buzdolabı Modeli 6,Elektronik,Beyaz Eşya,294,264,46,19,4,2024-03-12,2024-03-19,Nakit,3,12
167,Bulaşık Makinesi,Bulaşık Makinesi Modeli 2,Elektronik,Beyaz Eşya,490,410,43,25,10,2024-03-29,2024-03-30,Kredi Kartı,3,12
168,Kurutma Makinesi,Kurutma Makinesi Modeli 6,Elektronik,Beyaz Eşya,116,58,57,49,1,2024-03-05,2024-03-26,Nakit,3,12
169,Derin Dondurucu,Derin Dondurucu Modeli 3,Elektronik,Beyaz Eşya,139,63,25,13,6,2024-03-05,2024-03-27,Nakit,3,12
170,Ankastre Set,Ankastre Set Modeli 6,Elektronik,Beyaz Eşya,194,138,96,26,21,2024-03-27,2024-03-29,Nakit,3,12
171,Kombi,Kombi Modeli 9,Elektronik,Beyaz Eşya,339,290,30,18,5,2024-03-11,2024-03-27,Kredi Kartı,3,12
172,Mikrodalga Fırın,Mikrodalga Fırın Modeli 7,Elektronik,Beyaz Eşya,271,205,60,16,1,2024-03-27,2024-03-30,Nakit,3,12
173,Smart TV,Smart TV Modeli 5,Elektronik,Televizyon,464,370,72,65,6,2024-03-06,2024-03-24,Nakit,3,13
174,Fotoğraf Makinesi,Fotoğraf Makinesi Modeli 8,Elektronik,Kamera,175,125,86,23,18,2024-03-24,2024-03-25,Kredi Kartı,3,14
175,Aksiyon Kamera,Aksiyon Kamera Modeli 5,Elektronik,Kamera,340,272,63,17,27,2024-03-24,2024-03-27,Nakit,3,14
176,Şipşak Fotoğraf Makinesi ,Şipşak Fotoğraf Makinesi  Modeli 1,Elektronik,Kamera,393,367,66,35,3,2024-03-27,2024-03-28,Kredi Kartı,3,14
177,Telefon Kılıfı,Telefon Kılıfı Modeli 3,Elektronik,Aksesuarlar,409,343,51,43,8,2024-03-27,2024-03-30,Nakit,3,15
178,Şarj Aleti,Şarj Aleti Modeli 5,Elektronik,Aksesuarlar,248,165,76,69,5,2024-03-29,2024-03-30,Kredi Kartı,3,15
179,Powerbank,Powerbank Modeli 7,Elektronik,Aksesuarlar,395,383,24,2,1,2024-03-23,2024-03-28,Kredi Kartı,3,15
180,Kulaklık,Kulaklık Modeli 8,Elektronik,Aksesuarlar,450,373,93,49,33,2024-03-12,2024-03-14,Nakit,3,15
181,Hafıza Kartı,Hafıza Kartı Modeli 10,Elektronik,Aksesuarlar,408,328,37,36,1,2024-03-28,2024-03-29,Nakit,3,15
182,Hoparlör,Hoparlör Modeli 4,Elektronik,Aksesuarlar,153,129,74,71,3,2024-03-19,2024-03-21,Kredi Kartı,3,15
183,Projeksiyon Cihazı,Projeksiyon Cihazı Modeli 5,Elektronik,Aksesuarlar,473,380,92,7,84,2024-03-08,2024-03-15,Kredi Kartı,3,15
184,Tv Kumandası,Tv Kumandası Modeli 5,Elektronik,Aksesuarlar,397,357,85,82,3,2024-03-10,2024-03-29,Kredi Kartı,3,15
185,HDMI Kablo,HDMI Kablo Modeli 4,Elektronik,Aksesuarlar,149,120,52,27,21,2024-03-12,2024-03-26,Nakit,3,15
186,Kablo & Adaptör,Kablo & Adaptör Modeli 8,Elektronik,Aksesuarlar,424,370,45,24,11,2024-03-21,2024-03-30,Nakit,3,15
187,Tencere,Tencere Modeli 4,Ev,Sofra & Mutfak,103,56,54,6,3,2024-03-28,2024-03-31,Nakit,4,16
188,Yemek Takımı,Yemek Takımı Modeli 5,Ev,Sofra & Mutfak,385,326,93,11,20,2024-03-12,2024-03-19,Nakit,4,16
