urun_id,urun_turu,urun_modeli,ana_kategori,alt_kategori,normal_fiyat,indirimli_fiyat,stok_adedi,indirim_satis_adedi,normal_satis_adedi,stok_giris_tarihi,stok_cikis_tarihi,odeme_yontemi,ana_kategori_id,alt_kategori_id
21,Bere,Bere Modeli 4,Giyim,Aksesuar,185,150,95,5,56,2024-06-24,2024-06-27,Nakit,1,6
22,Eldiven,Eldiven Modeli 10,Giyim,Aksesuar,367,354,64,50,7,2024-06-23,2024-06-26,Kredi Kartı,1,6
23,Kemer,Kemer Modeli 8,Giyim,Aksesuar,219,195,48,13,29,2024-06-13,2024-06-28,Nakit,1,6
24,Güneş Gözlüğü,Güneş Gözlüğü Modeli 4,Giyim,Aksesuar,494,458,41,17,18,2024-06-01,2024-06-27,Kredi Kartı,1,6
25,Maskara,Maskara Modeli 10,Kozmetik,Makyaj,498,445,29,8,16,2024-06-15,2024-06-22,Kredi Kartı,2,7
26,Ruj,Ruj Modeli 5,Kozmetik,Makyaj,355,341,34,10,15,2024-06-09,2024-06-28,Kredi Kartı,2,7
27,Allık,Allık Modeli 2,Kozmetik,Makyaj,418,324,68,16,51,2024-06-01,2024-06-10,Nakit,2,7
28,Fondöten,Fondöten Modeli 2,Kozmetik,Makyaj,208,112,15,0,6,2024-06-10,2024-06-25,Nakit,2,7
29,Oje,Oje Modeli 9,Kozmetik,Makyaj,472,387,27,19,6,2024-06-06,2024-06-29,Nakit,2,7
30,Göz Kalemi,Göz Kalemi Modeli 4,Kozmetik,Makyaj,81,57,19,0,2,2024-06-15,2024-06-23,Nakit,2,7
31,Şampuan,Şampuan Modeli 8,Kozmetik,Kişisel Bakım,189,114,44,2,1,2024-06-19,2024-06-20,Nakit,2,8
32,Saç Kremi,Saç Kremi Modeli 3,Kozmetik,Kişisel Bakım,142,53,49,14,14,2024-06-02,2024-06-26,Kredi Kartı,2,8
33,Diş Fırçası,Diş Fırçası Modeli 10,Kozmetik,Kişisel Bakım,246,187,28,8,3,2024-06-01,2024-06-09,Nakit,2,8
34,Diş Macunu,Diş Macunu Modeli 2,Kozmetik,Kişisel Bakım,202,119,61,43,3,2024-06-03,2024-06-09,Kredi Kartı,2,8
35,Diş İpi,Diş İpi Modeli 4,Kozmetik,Kişisel Bakım,356,307,43,25,11,2024-06-17,2024-06-22,Nakit,2,8
36,Deodorant,Deodorant Modeli 6,Kozmetik,Kişisel Bakım,283,268,13,4,4,2024-06-13,2024-06-30,Nakit,2,8
37,Parfüm,Parfüm Modeli 10,Kozmetik,Kişisel Bakım,292,240,80,17,48,2024-06-05,2024-06-24,Nakit,2,8
38,Nemlendirici Krem,Nemlendirici Krem Modeli 6,Kozmetik,Kişisel Bakım,374,293,94,6,53,2024-06-21,2024-06-23,Kredi Kartı,2,8
39,Kese,Kese Modeli 7,Kozmetik,Kişisel Bakım,203,140,46,11,33,2024-06-02,2024-06-25,Nakit,2,8
40,Tarak,Tarak Modeli 6,Kozmetik,Kişisel Bakım,53,40,32,25,7,2024-06-12,2024-06-28,Kredi Kartı,2,8
41,Süpürge,Süpürge Modeli 6,Elektronik,Küçük Ev Aletleri,123,106,72,34,17,2024-06-09,2024-06-21,Nakit,3,9
42,Robot Süpürge,Robot Süpürge Modeli 10,Elektronik,Küçük Ev Aletleri,468,441,56,1,11,2024-06-02,2024-06-21,Nakit,3,9
43,Ütü,Ütü Modeli 10,Elektronik,Küçük Ev Aletleri,146,130,41,9,10,2024-06-14,2024-06-28,Kredi Kartı,3,9
44,Kahve Makinesi,Kahve Makinesi Modeli 6,Elektronik,Küçük Ev Aletleri,408,337,98,0,73,2024-06-10,2024-06-20,Nakit,3,9
45,Çay Makinesi,Çay Makinesi Modeli 3,Elektronik,Küçük Ev Aletleri,243,191,55,28,12,2024-06-23,2024-06-26,Kredi Kartı,3,9
46,Blender,Blender Modeli 2,Elektronik,Küçük Ev Aletleri,386,336,20,17,0,2024-06-20,2024-06-28,Nakit,3,9
47,Tost Makinesi,Tost Makinesi Modeli 9,Elektronik,Küçük Ev Aletleri,189,132,35,12,7,2024-06-12,2024-06-30,Nakit,3,9
48,Su Isıtıcı,Su Isıtıcı Modeli 7,Elektronik,Küçük Ev Aletleri,281,242,68,24,14,2024-06-02,2024-06-03,Kredi Kartı,3,9
49,Mikser,Mikser Modeli 5,Elektronik,Küçük Ev Aletleri,496,447,82,2,43,2024-06-16,2024-06-26,Kredi Kartı,3,9
50,Airfryer,Airfryer Modeli 1,Elektronik,Küçük Ev Aletleri,413,356,37,5,8,2024-06-11,2024-06-14,Kredi Kartı,3,9
51,Akıllı Saat,Akıllı Saat Modeli 6,Elektronik,Giyilebilir Teknoloji,306,237,43,42,0,2024-06-19,2024-06-28,Kredi Kartı,3,10
52,Akıllı Bileklik,Akıllı Bileklik Modeli 6,Elektronik,Giyilebilir Teknoloji,168,148,94,33,8,2024-06-20,2024-06-30,Kredi Kartı,3,10
53,Android Cep Telefon,Android Cep Telefon Modeli 5,Elektronik,Telefon,409,330,47,17,6,2024-06-23,2024-06-30,Kredi Kartı,3,11
54,iOS Cep Telefon,iOS Cep Telefon Modeli 6,Elektronik,Telefon,428,393,99,33,8,2024-06-19,2024-06-30,Nakit,3,11
55,Buzdolabı,Buzdolabı Modeli 6,Elektronik,Beyaz Eşya,301,276,88,55,14,2024-06-05,2024-06-29,Nakit,3,12
56,Çamaşır Makinesi,Çamaşır Makinesi Modeli 4,Elektronik,Beyaz Eşya,321,230,71,22,39,2024-06-07,2024-06-25,Nakit,3,12
57,Kurutma Makinesi,Kurutma Makinesi Modeli 6,Elektronik,Beyaz Eşya,141,50,94,49,23,2024-06-23,2024-06-25,Nakit,3,12
58,Derin Dondurucu,Derin Dondurucu Modeli 5,Elektronik,Beyaz Eşya,323,256,42,32,4,2024-06-27,2024-06-30,Nakit,3,12
59,Ankastre Set,Ankastre Set Modeli 4,Elektronik,Beyaz Eşya,360,301,90,13,54,2024-06-09,2024-06-16,Kredi Kartı,3,12
60,Kombi,Kombi Modeli 7,Elektronik,Beyaz Eşya,399,309,14,12,0,2024-06-26,2024-06-30,Nakit,3,12
61,Mikrodalga Fırın,Mikrodalga Fırın Modeli 3,Elektronik,Beyaz Eşya,50,25,85,22,31,2024-06-10,2024-06-29,Kredi Kartı,3,12
62,Smart TV,Smart TV Modeli 10,Elektronik,Televizyon,179,132,24,21,2,2024-06-17,2024-06-23,Nakit,3,13
63,Fotoğraf Makinesi,Fotoğraf Makinesi Modeli 1,Elektronik,Kamera,442,350,60,33,1,2024-06-23,2024-06-28,Kredi Kartı,3,14
64,Aksiyon Kamera,Aksiyon Kamera Modeli 7,Elektronik,Kamera,344,330,26,2,23,2024-06-03,2024-06-29,Nakit,3,14
65,Telefon Kılıfı,Telefon Kılıfı Modeli 3,Elektronik,Aksesuarlar,163,77,86,19,60,2024-06-11,2024-06-30,Kredi Kartı,3,15
66,Şarj Aleti,Şarj Aleti Modeli 4,Elektronik,Aksesuarlar,392,382,96,27,22,2024-06-08,2024-06-20,Kredi Kartı,3,15
67,Powerbank,Powerbank Modeli 5,Elektronik,Aksesuarlar,244,215,64,36,24,2024-06-21,2024-06-23,Kredi Kartı,3,15
68,Kulaklık,Kulaklık Modeli 9,Elektronik,Aksesuarlar,284,218,30,29,1,2024-06-17,2024-06-24,Nakit,3,15
69,Hafıza Kartı,Hafıza Kartı Modeli 5,Elektronik,Aksesuarlar,374,334,17,15,2,2024-06-05,2024-06-15,Kredi Kartı,3,15
70,Hoparlör,Hoparlör Modeli 2,Elektronik,Aksesuarlar,72,62,10,5,2,2024-06-01,2024-06-26,Nakit,3,15
71,Projeksiyon Cihazı,Projeksiyon Cihazı Modeli 3,Elektronik,Aksesuarlar,57,25,59,50,9,2024-06-15,2024-06-26,Nakit,3,15
72,Tv Kumandası,Tv Kumandası Modeli 6,Elektronik,Aksesuarlar,488,473,58,0,0,2024-06-27,2024-06-29,Kredi Kartı,3,15
73,HDMI Kablo,HDMI Kablo Modeli 10,Elektronik,Aksesuarlar,310,257,71,34,22,2024-06-14,2024-06-16,Kredi Kartı,3,15
74,Kablo & Adaptör,Kablo & Adaptör Modeli 10,Elektronik,Aksesuarlar,483,412,68,2,24,2024-06-11,2024-06-13,Nakit,3,15
75,Tencere,Tencere Modeli 3,Ev,Sofra & Mutfak,343,298,86,60,13,2024-06-28,2024-06-29,Nakit,4,16
76,Yemek Takımı,Yemek Takımı Modeli 2,Ev,Sofra & Mutfak,108,25,88,69,0,2024-06-29,2024-06-30,Kredi Kartı,4,16
77,Kahvaltı Takımı,Kahvaltı Takımı Modeli 8,Ev,Sofra & Mutfak,383,355,96,2,68,2024-06-14,2024-06-17,Nakit,4,16
78,Çatal Bıçak Seti,Çatal Bıçak Seti Modeli 2,Ev,Sofra & Mutfak,177,126,87,33,36,2024-06-28,2024-06-30,Nakit,4,16
79,Fincan Takımı,Fincan Takımı Modeli 8,Ev,Sofra & Mutfak,430,382,49,47,1,2024-06-23,2024-06-30,Nakit,4,16
80,Bardak,Bardak Modeli 6,Ev,Sofra & Mutfak,212,177,93,3,0,2024-06-06,2024-06-28,Nakit,4,16
81,Hurç,Hurç Modeli 4,Ev,Ev Gereçleri,210,172,26,5,15,2024-06-01,2024-06-27,Kredi Kartı,4,17
82,Çamaşır Sepeti,Çamaşır Sepeti Modeli 3,Ev,Ev Gereçleri,314,217,23,6,16,2024-06-23,2024-06-28,Nakit,4,17
83,Ütü Masası,Ütü Masası Modeli 7,Ev,Ev Gereçleri,403,322,24,15,6,2024-06-01,2024-06-12,Kredi Kartı,4,17
84,Nevresim Takımı,Nevresim Takımı Modeli 4,Ev,Ev Tekstili,295,229,100,65,0,2024-06-10,2024-06-19,Nakit,4,18
85,Yastık & Yorgan,Yastık & Yorgan Modeli 7,Ev,Ev Tekstili,432,345,83,25,41,2024-06-27,2024-06-30,Nakit,4,18
86,Koltuk  Örtüsü,Koltuk  Örtüsü Modeli 3,Ev,Ev Tekstili,360,342,89,12,32,2024-06-25,2024-06-28,Nakit,4,18
87,Perde,Perde Modeli 8,Ev,Ev Tekstili,361,297,84,37,29,2024-06-03,2024-06-04,Kredi Kartı,4,18
88,Paspas,Paspas Modeli 2,Ev,Ev Tekstili,114,69,34,11,15,2024-06-17,2024-06-21,Kredi Kartı,4,18
89,Halı,Halı Modeli 9,Ev,Ev Tekstili,63,52,49,40,8,2024-06-12,2024-06-18,Kredi Kartı,4,18
90,Havlu & Bornoz,Havlu & Bornoz Modeli 3,Ev,Ev Tekstili,82,63,94,54,18,2024-06-06,2024-06-20,Nakit,4,18
91,Ayna,Ayna Modeli 8,Ev,Ev Dekorasyon,94,50,57,34,6,2024-06-29,2024-06-30,Nakit,4,19
92,Tablo,Tablo Modeli 6,Ev,Ev Dekorasyon,86,56,75,42,9,2024-06-15,2024-06-27,Kredi Kartı,4,19
93,Vazo,Vazo Modeli 5,Ev,Ev Dekorasyon,76,25,77,14,10,2024-06-02,2024-06-23,Kredi Kartı,4,19
94,Duvar Saati,Duvar Saati Modeli 8,Ev,Ev Dekorasyon,219,185,54,1,37,2024-06-03,2024-06-18,Kredi Kartı,4,19
95,Avize,Avize Modeli 6,Ev,Ev Aydınlatma,187,95,27,11,13,2024-06-26,2024-06-27,Kredi Kartı,4,20
96,Lambader,Lambader Modeli 9,Ev,Ev Dekorasyon,218,148,27,11,5,2024-06-24,2024-06-25,Kredi Kartı,4,19
97,Yatak Odası Takımı,Yatak Odası Takımı Modeli 10,Ev,Mobilya,417,362,18,17,1,2024-06-08,2024-06-17,Kredi Kartı,4,21
98,Oturma Odası Takımı,Oturma Odası Takımı Modeli 6,Ev,Mobilya,239,190,65,39,14,2024-06-22,2024-06-23,Kredi Kartı,4,21
99,Bahçe Mobilyası,Bahçe Mobilyası Modeli 6,Ev,Mobilya,432,371,80,17,13,2024-06-04,2024-06-05,Kredi Kartı,4,21
100,Yemek Odası Takımı,Yemek Odası Takımı Modeli 3,Ev,Mobilya,270,214,36,30,3,2024-06-03,2024-06-16,Nakit,4,21
101,Çocuk Odası Takımı,Çocuk Odası Takımı Modeli 8,Ev,Mobilya,342,277,64,61,1,2024-06-29,2024-06-30,Nakit,4,21
102,Genç Odası Takımı,Genç Odası Takımı Modeli 1,Ev,Mobilya,84,64,35,15,13,2024-06-23,2024-06-29,Nakit,4,21
103,Koltuk Takımı,Koltuk Takımı Modeli 10,Ev,Mobilya,192,154,54,34,9,2024-06-07,2024-06-10,Kredi Kartı,4,21
104,Dolap,Dolap Modeli 6,Ev,Mobilya,153,70,90,75,4,2024-06-20,2024-06-21,Kredi Kartı,4,21
105,Gardırop,Gardırop Modeli 5,Ev,Mobilya,347,306,39,17,5,2024-06-17,2024-06-19,Kredi Kartı,4,21
106,Sandalye,Sandalye Modeli 1,Ev,Mobilya,236,144,10,8,2,2024-06-07,2024-06-24,Kredi Kartı,4,21
107,Zigon,Zigon Modeli 1,Ev,Mobilya,117,27,89,56,29,2024-06-28,2024-06-29,Kredi Kartı,4,21
108,Mont,Mont Modeli 10,Giyim,Dış Giyim,223,129,13,0,9,2024-06-16,2024-06-21,Kredi Kartı,1,1
109,Spor Ayakkabı,Spor Ayakkabı Modeli 5,Giyim,Ayakkabı,363,267,97,56,14,2024-06-01,2024-06-18,Nakit,1,2
110,Topuklu Ayakkabı,Topuklu Ayakkabı Modeli 5,Giyim,Ayakkabı,259,217,96,39,48,2024-06-15,2024-06-24,Nakit,1,2
111,Günlük Ayakkabı,Günlük Ayakkabı Modeli 3,Giyim,Ayakkabı,139,91,81,29,42,2024-06-26,2024-06-29,Kredi Kartı,1,2
112,Bot,Bot Modeli 7,Giyim,Ayakkabı,178,111,34,4,30,2024-06-27,2024-06-29,Kredi Kartı,1,2
113,Çizme,Çizme Modeli 6,Giyim,Ayakkabı,125,86,83,4,6,2024-06-09,2024-06-30,Nakit,1,2
114,Terlik,Terlik Modeli 6,Giyim,Ayakkabı,474,409,76,42,26,2024-06-17,2024-06-18,Kredi Kartı,1,2
115,Çocuk Montu,Çocuk Montu Modeli 1,Giyim,Çocuk Giyim,369,337,66,63,1,2024-06-02,2024-06-27,Nakit,1,3
116,Tişört,Tişört Modeli 9,Giyim,Üst Giyim,398,364,19,14,3,2024-06-02,2024-06-26,Nakit,1,4
117,Gömlek,Gömlek Modeli 9,Giyim,Üst Giyim,300,216,77,58,12,2024-06-17,2024-06-19,Kredi Kartı,1,4
118,Pantalon,Pantalon Modeli 8,Giyim,Alt Giyim,366,286,11,11,0,2024-06-26,2024-06-27,Nakit,1,5
119,Etek,Etek Modeli 9,Giyim,Alt Giyim,264,196,45,26,18,2024-06-13,2024-06-14,Kredi Kartı,1,5
120,Kazak,Kazak Modeli 4,Giyim,Üst Giyim,148,123,70,15,44,2024-06-27,2024-06-28,Kredi Kartı,1,4
121,Trençkot,Trençkot Modeli 1,Giyim,Dış Giyim,419,345,73,49,13,2024-06-03,2024-06-10,Nakit,1,1
122,Hırka,Hırka Modeli 3,Giyim,Üst Giyim,424,337,11,5,6,2024-06-04,2024-06-30,Nakit,1,4
123,Kol Çantası,Kol Çantası Modeli 7,Giyim,Aksesuar,201,163,44,19,13,2024-06-10,2024-06-11,Nakit,1,6
124,Saat,Saat Modeli 4,Giyim,Aksesuar,103,25,49,5,34,2024-06-01,2024-06-26,Kredi Kartı,1,6
125,Cüzdan,Cüzdan Modeli 9,Giyim,Aksesuar,435,407,83,34,49,2024-06-28,2024-06-30,Kredi Kartı,1,6
126,Kolye,Kolye Modeli 3,Giyim,Aksesuar,268,193,83,55,20,2024-06-02,2024-06-03,Nakit,1,6
127,Yüzük,Yüzük Modeli 4,Giyim,Aksesuar,275,202,43,42,1,2024-06-24,2024-06-26,Kredi Kartı,1,6
128,Bileklik,Bileklik Modeli 4,Giyim,Aksesuar,344,305,50,19,13,2024-06-13,2024-06-20,Kredi Kartı,1,6
129,Küpe,Küpe Modeli 10,Giyim,Aksesuar,135,91,15,7,5,2024-06-06,2024-06-23,Nakit,1,6
130,Atkı,Atkı Modeli 1,Giyim,Aksesuar,478,439,76,71,3,2024-06-27,2024-06-29,Nakit,1,6
131,Bere,Bere Modeli 7,Giyim,Aksesuar,208,140,67,56,1,2024-06-01,2024-06-14,Nakit,1,6
132,Eldiven,Eldiven Modeli 5,Giyim,Aksesuar,489,432,57,24,10,2024-06-07,2024-06-14,Nakit,1,6
133,Kemer,Kemer Modeli 7,Giyim,Aksesuar,102,52,43,15,9,2024-06-27,2024-06-30,Kredi Kartı,1,6
134,Güneş Gözlüğü,Güneş Gözlüğü Modeli 9,Giyim,Aksesuar,192,176,58,6,31,2024-06-10,2024-06-25,Kredi Kartı,1,6
135,Maskara,Maskara Modeli 4,Kozmetik,Makyaj,230,200,14,10,2,2024-06-03,2024-06-06,Nakit,2,7
136,Ruj,Ruj Modeli 4,Kozmetik,Makyaj,301,216,68,49,12,2024-06-08,2024-06-28,Kredi Kartı,2,7
137,Allık,Allık Modeli 9,Kozmetik,Makyaj,356,269,76,67,5,2024-06-20,2024-06-25,Nakit,2,7
138,Fondöten,Fondöten Modeli 5,Kozmetik,Makyaj,210,150,87,40,5,2024-06-23,2024-06-27,Kredi Kartı,2,7
139,Oje,Oje Modeli 10,Kozmetik,Makyaj,408,362,55,2,39,2024-06-02,2024-06-18,Nakit,2,7
140,Göz Kalemi,Göz Kalemi Modeli 4,Kozmetik,Makyaj,161,145,33,26,7,2024-06-10,2024-06-30,Kredi Kartı,2,7
141,Şampuan,Şampuan Modeli 2,Kozmetik,Kişisel Bakım,185,139,38,34,3,2024-06-09,2024-06-21,Kredi Kartı,2,8
142,Saç Kremi,Saç Kremi Modeli 7,Kozmetik,Kişisel Bakım,130,52,87,11,53,2024-06-16,2024-06-18,Kredi Kartı,2,8
143,Diş Fırçası,Diş Fırçası Modeli 3,Kozmetik,Kişisel Bakım,382,333,55,4,27,2024-06-24,2024-06-30,Kredi Kartı,2,8
144,Diş Macunu,Diş Macunu Modeli 8,Kozmetik,Kişisel Bakım,356,324,94,59,29,2024-06-29,2024-06-30,Kredi Kartı,2,8
145,Diş İpi,Diş İpi Modeli 4,Kozmetik,Kişisel Bakım,222,170,40,30,6,2024-06-28,2024-06-30,Kredi Kartı,2,8
146,Deodorant,Deodorant Modeli 2,Kozmetik,Kişisel Bakım,205,124,68,28,20,2024-06-07,2024-06-20,Kredi Kartı,2,8
147,Parfüm,Parfüm Modeli 6,Kozmetik,Kişisel Bakım,277,226,85,45,2,2024-06-17,2024-06-30,Kredi Kartı,2,8
148,Nemlendirici Krem,Nemlendirici Krem Modeli 9,Kozmetik,Kişisel Bakım,247,163,90,10,44,2024-06-19,2024-06-26,Kredi Kartı,2,8
149,Duş Jeli,Duş Jeli Modeli 5,Kozmetik,Kişisel Bakım,467,368,26,17,8,2024-06-03,2024-06-16,Kredi Kartı,2,8
150,Kese,Kese Modeli 10,Kozmetik,Kişisel Bakım,364,320,64,38,17,2024-06-20,2024-06-26,Nakit,2,8
151,Güneş Kremi,Güneş Kremi Modeli 8,Kozmetik,Kişisel Bakım,287,206,17,5,7,2024-06-04,2024-06-11,Kredi Kartı,2,8
152,Tarak,Tarak Modeli 10,Kozmetik,Kişisel Bakım,268,255,73,13,35,2024-06-22,2024-06-29,Nakit,2,8
153,Süpürge,Süpürge Modeli 1,Elektronik,Küçük Ev Aletleri,57,25,81,11,54,2024-06-25,2024-06-27,Kredi Kartı,3,9
154,Robot Süpürge,Robot Süpürge Modeli 8,Elektronik,Küçük Ev Aletleri,480,446,60,43,15,2024-06-08,2024-06-27,Nakit,3,9
155,Ütü,Ütü Modeli 5,Elektronik,Küçük Ev Aletleri,460,365,80,4,35,2024-06-07,2024-06-21,Kredi Kartı,3,9
156,Kahve Makinesi,Kahve Makinesi Modeli 5,Elektronik,Küçük Ev Aletleri,319,258,88,3,9,2024-06-27,2024-06-28,Nakit,3,9
157,Çay Makinesi,Çay Makinesi Modeli 10,Elektronik,Küçük Ev Aletleri,417,349,71,61,6,2024-06-23,2024-06-25,Nakit,3,9
158,Blender,Blender Modeli 10,Elektronik,Küçük Ev Aletleri,405,343,45,24,9,2024-06-09,2024-06-14,Nakit,3,9
159,Tost Makinesi,Tost Makinesi Modeli 1,Elektronik,Küçük Ev Aletleri,280,267,96,85,6,2024-06-24,2024-06-30,Nakit,3,9
160,Su Isıtıcı,Su Isıtıcı Modeli 1,Elektronik,Küçük Ev Aletleri,219,160,46,19,5,2024-06-15,2024-06-30,Nakit,3,9
161,Mikser,Mikser Modeli 2,Elektronik,Küçük Ev Aletleri,92,25,17,0,13,2024-06-08,2024-06-11,Nakit,3,9
162,Airfryer,Airfryer Modeli 9,Elektronik,Küçük Ev Aletleri,399,321,93,32,13,2024-06-03,2024-06-07,Nakit,3,9
163,Akıllı Saat,Akıllı Saat Modeli 1,Elektronik,Giyilebilir Teknoloji,158,94,87,58,18,2024-06-25,2024-06-30,Kredi Kartı,3,10
164,Akıllı Bileklik,Akıllı Bileklik Modeli 3,Elektronik,Giyilebilir Teknoloji,486,406,46,8,18,2024-06-15,2024-06-22,Nakit,3,10
165,Android Cep Telefon,Android Cep Telefon Modeli 6,Elektronik,Telefon,75,25,75,13,11,2024-06-02,2024-06-25,Kredi Kartı,3,11
166,iOS Cep Telefon,iOS Cep Telefon Modeli 8,Elektronik,Telefon,279,220,57,42,2,2024-06-27,2024-06-29,Nakit,3,11
167,Buzdolabı,Buzdolabı Modeli 1,Elektronik,Beyaz Eşya,323,306,35,3,27,2024-06-11,2024-06-28,Kredi Kartı,3,12
168,Çamaşır Makinesi,Çamaşır Makinesi Modeli 7,Elektronik,Beyaz Eşya,212,138,87,84,0,2024-06-29,2024-06-30,Nakit,3,12
169,Bulaşık Makinesi,Bulaşık Makinesi Modeli 1,Elektronik,Beyaz Eşya,56,25,36,33,0,2024-06-13,2024-06-14,Nakit,3,12
170,Kurutma Makinesi,Kurutma Makinesi Modeli 8,Elektronik,Beyaz Eşya,176,145,49,43,5,2024-06-14,2024-06-19,Kredi Kartı,3,12
171,Derin Dondurucu,Derin Dondurucu Modeli 7,Elektronik,Beyaz Eşya,356,338,58,13,4,2024-06-24,2024-06-28,Nakit,3,12
172,Ankastre Set,Ankastre Set Modeli 5,Elektronik,Beyaz Eşya,186,172,64,18,7,2024-06-10,2024-06-15,Kredi Kartı,3,12
173,Mikrodalga Fırın,Mikrodalga Fırın Modeli 6,Elektronik,Beyaz Eşya,157,91,59,55,4,2024-06-23,2024-06-27,Nakit,3,12
174,Smart TV,Smart TV Modeli 2,Elektronik,Televizyon,318,268,54,42,2,2024-06-29,2024-06-30,Kredi Kartı,3,13
175,Fotoğraf Makinesi,Fotoğraf Makinesi Modeli 1,Elektronik,Kamera,131,119,94,78,9,2024-06-29,2024-06-30,Nakit,3,14
176,Aksiyon Kamera,Aksiyon Kamera Modeli 6,Elektronik,Kamera,307,266,52,16,12,2024-06-27,2024-06-28,Nakit,3,14
177,Şipşak Fotoğraf Makinesi ,Şipşak Fotoğraf Makinesi  Modeli 10,Elektronik,Kamera,391,299,93,9,78,2024-06-20,2024-06-25,Nakit,3,14
178,Telefon Kılıfı,Telefon Kılıfı Modeli 8,Elektronik,Aksesuarlar,104,90,91,11,63,2024-06-09,2024-06-29,Nakit,3,15
179,Şarj Aleti,Şarj Aleti Modeli 2,Elektronik,Aksesuarlar,84,25,30,10,13,2024-06-15,2024-06-27,Kredi Kartı,3,15
180,Powerbank,Powerbank Modeli 10,Elektronik,Aksesuarlar,372,360,39,19,7,2024-06-26,2024-06-27,Kredi Kartı,3,15
181,Hafıza Kartı,Hafıza Kartı Modeli 3,Elektronik,Aksesuarlar,119,90,58,58,0,2024-06-14,2024-06-30,Kredi Kartı,3,15
182,Projeksiyon Cihazı,Projeksiyon Cihazı Modeli 1,Elektronik,Aksesuarlar,440,420,58,42,12,2024-06-29,2024-06-30,Kredi Kartı,3,15
183,Tv Kumandası,Tv Kumandası Modeli 5,Elektronik,Aksesuarlar,130,56,73,7,56,2024-06-02,2024-06-23,Nakit,3,15
184,HDMI Kablo,HDMI Kablo Modeli 2,Elektronik,Aksesuarlar,355,308,55,46,6,2024-06-18,2024-06-29,Nakit,3,15
185,Kablo & Adaptör,Kablo & Adaptör Modeli 2,Elektronik,Aksesuarlar,297,249,82,59,19,2024-06-19,2024-06-26,Kredi Kartı,3,15
186,Yemek Takımı,Yemek Takımı Modeli 7,Ev,Sofra & Mutfak,452,383,60,24,21,2024-06-18,2024-06-29,Nakit,4,16
187,Kahvaltı Takımı,Kahvaltı Takımı Modeli 7,Ev,Sofra & Mutfak,84,25,13,5,4,2024-06-05,2024-06-17,Kredi Kartı,4,16
