urun_id,urun_turu,urun_modeli,ana_kategori,alt_kategori,normal_fiyat,indirimli_fiyat,stok_adedi,indirim_satis_adedi,normal_satis_adedi,stok_giris_tarihi,stok_cikis_tarihi,odeme_yontemi,ana_kategori_id,alt_kategori_id
18,Yüzük,Yüzük Modeli 7,Giyim,Aksesuar,123,66,76,10,6,2024-07-11,2024-07-12,Nakit,1,6
19,Bileklik,Bileklik Modeli 9,Giyim,Aksesuar,102,44,72,22,24,2024-07-12,2024-07-31,Kredi Kartı,1,6
20,Küpe,Küpe Modeli 9,Giyim,Aksesuar,460,378,97,73,0,2024-07-30,2024-07-31,Nakit,1,6
21,Atkı,Atkı Modeli 9,Giyim,Aksesuar,147,129,83,38,16,2024-07-24,2024-07-31,Nakit,1,6
22,Bere,Bere Modeli 9,Giyim,Aksesuar,438,344,48,40,4,2024-07-15,2024-07-28,Nakit,1,6
23,Eldiven,Eldiven Modeli 6,Giyim,Aksesuar,311,245,17,2,3,2024-07-07,2024-07-21,Nakit,1,6
24,Ruj,Ruj Modeli 4,Kozmetik,Makyaj,142,107,22,14,2,2024-07-06,2024-07-19,Nakit,2,7
25,Allık,Allık Modeli 9,Kozmetik,Makyaj,302,216,37,25,10,2024-07-22,2024-07-26,Kredi Kartı,2,7
26,Fondöten,Fondöten Modeli 3,Kozmetik,Makyaj,123,49,25,2,6,2024-07-10,2024-07-14,Nakit,2,7
27,Oje,Oje Modeli 8,Kozmetik,Makyaj,114,77,67,48,17,2024-07-15,2024-07-17,Nakit,2,7
28,Göz Kalemi,Göz Kalemi Modeli 10,Kozmetik,Makyaj,413,363,46,13,13,2024-07-21,2024-07-25,Kredi Kartı,2,7
29,Şampuan,Şampuan Modeli 7,Kozmetik,Kişisel Bakım,124,35,16,10,0,2024-07-20,2024-07-24,Nakit,2,8
30,Saç Kremi,Saç Kremi Modeli 8,Kozmetik,Kişisel Bakım,471,401,96,12,50,2024-07-13,2024-07-20,Nakit,2,8
31,Diş Fırçası,Diş Fırçası Modeli 5,Kozmetik,Kişisel Bakım,401,383,69,20,45,2024-07-27,2024-07-31,Kredi Kartı,2,8
32,Diş Macunu,Diş Macunu Modeli 1,Kozmetik,Kişisel Bakım,248,212,53,38,13,2024-07-02,2024-07-11,Nakit,2,8
33,Diş İpi,Diş İpi Modeli 5,Kozmetik,Kişisel Bakım,208,154,21,5,6,2024-07-26,2024-07-27,Nakit,2,8
34,Deodorant,Deodorant Modeli 3,Kozmetik,Kişisel Bakım,445,433,70,42,8,2024-07-28,2024-07-30,Nakit,2,8
35,Parfüm,Parfüm Modeli 8,Kozmetik,Kişisel Bakım,120,27,14,0,5,2024-07-05,2024-07-06,Nakit,2,8
36,Nemlendirici Krem,Nemlendirici Krem Modeli 1,Kozmetik,Kişisel Bakım,214,126,78,15,37,2024-07-04,2024-07-07,Kredi Kartı,2,8
37,Duş Jeli,Duş Jeli Modeli 8,Kozmetik,Kişisel Bakım,448,349,71,14,55,2024-07-11,2024-07-15,Kredi Kartı,2,8
38,Kese,Kese Modeli 3,Kozmetik,Kişisel Bakım,349,298,74,64,5,2024-07-08,2024-07-11,Nakit,2,8
39,Güneş Kremi,Güneş Kremi Modeli 10,Kozmetik,Kişisel Bakım,196,107,61,39,19,2024-07-21,2024-07-31,Kredi Kartı,2,8
40,Tarak,Tarak Modeli 7,Kozmetik,Kişisel Bakım,208,169,53,25,4,2024-07-13,2024-07-19,Nakit,2,8
41,Süpürge,Süpürge Modeli 8,Elektronik,Küçük Ev Aletleri,257,190,75,8,60,2024-07-06,2024-07-23,Kredi Kartı,3,9
42,Robot Süpürge,Robot Süpürge Modeli 3,Elektronik,Küçük Ev Aletleri,278,186,73,10,32,2024-07-25,2024-07-29,Nakit,3,9
43,Ütü,Ütü Modeli 4,Elektronik,Küçük Ev Aletleri,391,373,92,74,18,2024-07-08,2024-07-18,Nakit,3,9
44,Kahve Makinesi,Kahve Makinesi Modeli 6,Elektronik,Küçük Ev Aletleri,334,322,86,66,10,2024-07-24,2024-07-29,Kredi Kartı,3,9
45,Çay Makinesi,Çay Makinesi Modeli 7,Elektronik,Küçük Ev Aletleri,380,305,83,6,13,2024-07-05,2024-07-11,Kredi Kartı,3,9
46,Blender,Blender Modeli 6,Elektronik,Küçük Ev Aletleri,304,252,60,18,14,2024-07-21,2024-07-28,Kredi Kartı,3,9
47,Tost Makinesi,Tost Makinesi Modeli 8,Elektronik,Küçük Ev Aletleri,478,385,32,29,3,2024-07-02,2024-07-14,Nakit,3,9
48,Su Isıtıcı,Su Isıtıcı Modeli 10,Elektronik,Küçük Ev Aletleri,432,390,81,49,29,2024-07-14,2024-07-31,Kredi Kartı,3,9
49,Mikser,Mikser Modeli 5,Elektronik,Küçük Ev Aletleri,148,73,24,23,0,2024-07-11,2024-07-31,Kredi Kartı,3,9
50,Airfryer,Airfryer Modeli 1,Elektronik,Küçük Ev Aletleri,468,397,36,5,26,2024-07-20,2024-07-29,Nakit,3,9
51,Akıllı Saat,Akıllı Saat Modeli 7,Elektronik,Giyilebilir Teknoloji,366,334,86,33,7,2024-07-24,2024-07-25,Nakit,3,10
52,Akıllı Bileklik,Akıllı Bileklik Modeli 3,Elektronik,Giyilebilir Teknoloji,245,200,87,80,5,2024-07-16,2024-07-18,Nakit,3,10
53,Android Cep Telefon,Android Cep Telefon Modeli 6,Elektronik,Telefon,427,416,74,59,14,2024-07-03,2024-07-10,Nakit,3,11
54,iOS Cep Telefon,iOS Cep Telefon Modeli 1,Elektronik,Telefon,276,261,49,47,2,2024-07-18,2024-07-27,Nakit,3,11
55,Buzdolabı,Buzdolabı Modeli 6,Elektronik,Beyaz Eşya,329,242,39,32,2,2024-07-16,2024-07-25,Kredi Kartı,3,12
56,Çamaşır Makinesi,Çamaşır Makinesi Modeli 5,Elektronik,Beyaz Eşya,465,422,36,26,2,2024-07-25,2024-07-28,Kredi Kartı,3,12
57,Kurutma Makinesi,Kurutma Makinesi Modeli 4,Elektronik,Beyaz Eşya,453,395,41,8,0,2024-07-29,2024-07-30,Kredi Kartı,3,12
58,Ankastre Set,Ankastre Set Modeli 10,Elektronik,Beyaz Eşya,393,305,15,7,6,2024-07-04,2024-07-10,Nakit,3,12
59,Kombi,Kombi Modeli 9,Elektronik,Beyaz Eşya,155,124,70,0,31,2024-07-16,2024-07-18,Kredi Kartı,3,12
60,Mikrodalga Fırın,Mikrodalga Fırın Modeli 7,Elektronik,Beyaz Eşya,139,43,55,22,29,2024-07-21,2024-07-29,Kredi Kartı,3,12
61,Smart TV,Smart TV Modeli 4,Elektronik,Televizyon,228,216,15,4,1,2024-07-15,2024-07-20,Nakit,3,13
62,Fotoğraf Makinesi,Fotoğraf Makinesi Modeli 10,Elektronik,Kamera,358,260,64,21,13,2024-07-11,2024-07-17,Nakit,3,14
63,Aksiyon Kamera,Aksiyon Kamera Modeli 4,Elektronik,Kamera,113,29,16,1,5,2024-07-22,2024-07-31,Nakit,3,14
64,Şipşak Fotoğraf Makinesi ,Şipşak Fotoğraf Makinesi  Modeli 3,Elektronik,Kamera,270,214,26,6,10,2024-07-27,2024-07-28,Kredi Kartı,3,14
65,Telefon Kılıfı,Telefon Kılıfı Modeli 1,Elektronik,Aksesuarlar,172,79,60,49,0,2024-07-21,2024-07-30,Kredi Kartı,3,15
66,Şarj Aleti,Şarj Aleti Modeli 4,Elektronik,Aksesuarlar,229,177,39,36,2,2024-07-15,2024-07-17,Nakit,3,15
67,Powerbank,Powerbank Modeli 8,Elektronik,Aksesuarlar,358,304,48,36,4,2024-07-19,2024-07-21,Nakit,3,15
68,Kulaklık,Kulaklık Modeli 9,Elektronik,Aksesuarlar,271,225,17,4,8,2024-07-14,2024-07-26,Nakit,3,15
69,Hafıza Kartı,Hafıza Kartı Modeli 5,Elektronik,Aksesuarlar,277,199,36,21,10,2024-07-03,2024-07-06,Kredi Kartı,3,15
70,Hoparlör,Hoparlör Modeli 8,Elektronik,Aksesuarlar,421,363,73,32,7,2024-07-12,2024-07-31,Kredi Kartı,3,15
71,Projeksiyon Cihazı,Projeksiyon Cihazı Modeli 5,Elektronik,Aksesuarlar,296,217,13,5,1,2024-07-06,2024-07-17,Kredi Kartı,3,15
72,Tv Kumandası,Tv Kumandası Modeli 1,Elektronik,Aksesuarlar,186,117,12,9,1,2024-07-11,2024-07-12,Nakit,3,15
73,HDMI Kablo,HDMI Kablo Modeli 4,Elektronik,Aksesuarlar,223,148,65,0,46,2024-07-20,2024-07-26,Nakit,3,15
74,Kablo & Adaptör,Kablo & Adaptör Modeli 10,Elektronik,Aksesuarlar,105,71,40,26,9,2024-07-27,2024-07-30,Nakit,3,15
75,Tencere,Tencere Modeli 9,Ev,Sofra & Mutfak,221,190,20,15,0,2024-07-11,2024-07-27,Nakit,4,16
76,Yemek Takımı,Yemek Takımı Modeli 1,Ev,Sofra & Mutfak,66,25,83,68,6,2024-07-13,2024-07-16,Kredi Kartı,4,16
77,Kahvaltı Takımı,Kahvaltı Takımı Modeli 1,Ev,Sofra & Mutfak,455,397,24,14,0,2024-07-19,2024-07-20,Kredi Kartı,4,16
78,Çatal Bıçak Seti,Çatal Bıçak Seti Modeli 4,Ev,Sofra & Mutfak,389,347,56,9,6,2024-07-06,2024-07-25,Nakit,4,16
79,Fincan Takımı,Fincan Takımı Modeli 10,Ev,Sofra & Mutfak,157,62,25,11,11,2024-07-08,2024-07-20,Kredi Kartı,4,16
80,Bardak,Bardak Modeli 4,Ev,Sofra & Mutfak,323,224,88,60,11,2024-07-16,2024-07-20,Kredi Kartı,4,16
81,Hurç,Hurç Modeli 10,Ev,Ev Gereçleri,442,343,42,7,10,2024-07-10,2024-07-22,Nakit,4,17
82,Askı,Askı Modeli 1,Ev,Ev Gereçleri,358,287,59,1,0,2024-07-04,2024-07-10,Kredi Kartı,4,17
83,Çamaşır Sepeti,Çamaşır Sepeti Modeli 2,Ev,Ev Gereçleri,202,170,37,23,7,2024-07-28,2024-07-29,Nakit,4,17
84,Ütü Masası,Ütü Masası Modeli 10,Ev,Ev Gereçleri,391,340,39,36,2,2024-07-02,2024-07-03,Nakit,4,17
85,Nevresim Takımı,Nevresim Takımı Modeli 10,Ev,Ev Tekstili,161,112,63,8,30,2024-07-15,2024-07-17,Nakit,4,18
86,Yastık & Yorgan,Yastık & Yorgan Modeli 2,Ev,Ev Tekstili,136,65,17,2,0,2024-07-20,2024-07-21,Nakit,4,18
87,Koltuk  Örtüsü,Koltuk  Örtüsü Modeli 6,Ev,Ev Tekstili,53,25,81,80,1,2024-07-10,2024-07-29,Nakit,4,18
88,Perde,Perde Modeli 6,Ev,Ev Tekstili,112,87,51,28,11,2024-07-03,2024-07-09,Nakit,4,18
89,Paspas,Paspas Modeli 5,Ev,Ev Tekstili,95,56,23,22,0,2024-07-23,2024-07-24,Kredi Kartı,4,18
90,Halı,Halı Modeli 9,Ev,Ev Tekstili,372,291,60,51,4,2024-07-03,2024-07-27,Nakit,4,18
91,Havlu & Bornoz,Havlu & Bornoz Modeli 9,Ev,Ev Tekstili,483,400,93,86,3,2024-07-27,2024-07-30,Nakit,4,18
92,Ayna,Ayna Modeli 9,Ev,Ev Dekorasyon,338,311,30,9,7,2024-07-27,2024-07-30,Kredi Kartı,4,19
93,Vazo,Vazo Modeli 2,Ev,Ev Dekorasyon,88,25,80,27,5,2024-07-25,2024-07-30,Nakit,4,19
94,Duvar Saati,Duvar Saati Modeli 5,Ev,Ev Dekorasyon,317,294,10,0,10,2024-07-22,2024-07-25,Nakit,4,19
95,Lambader,Lambader Modeli 3,Ev,Ev Dekorasyon,407,370,45,27,17,2024-07-24,2024-07-25,Nakit,4,19
96,Yatak Odası Takımı,Yatak Odası Takımı Modeli 8,Ev,Mobilya,51,25,44,7,19,2024-07-24,2024-07-31,Kredi Kartı,4,21
97,Bahçe Mobilyası,Bahçe Mobilyası Modeli 6,Ev,Mobilya,72,25,42,29,9,2024-07-20,2024-07-26,Kredi Kartı,4,21
98,Yemek Odası Takımı,Yemek Odası Takımı Modeli 10,Ev,Mobilya,231,208,38,9,27,2024-07-13,2024-07-21,Kredi Kartı,4,21
99,Çocuk Odası Takımı,Çocuk Odası Takımı Modeli 5,Ev,Mobilya,151,69,77,16,24,2024-07-04,2024-07-10,Nakit,4,21
100,Genç Odası Takımı,Genç Odası Takımı Modeli 6,Ev,Mobilya,398,366,86,69,7,2024-07-29,2024-07-30,Nakit,4,21
101,Koltuk Takımı,Koltuk Takımı Modeli 1,Ev,Mobilya,98,86,23,12,10,2024-07-19,2024-07-21,Nakit,4,21
102,Dolap,Dolap Modeli 7,Ev,Mobilya,158,117,14,0,11,2024-07-16,2024-07-26,Nakit,4,21
103,Gardırop,Gardırop Modeli 3,Ev,Mobilya,323,237,59,6,10,2024-07-30,2024-07-31,Kredi Kartı,4,21
104,Sandalye,Sandalye Modeli 2,Ev,Mobilya,84,25,52,51,0,2024-07-11,2024-07-28,Kredi Kartı,4,21
105,Zigon,Zigon Modeli 1,Ev,Mobilya,188,135,76,31,44,2024-07-15,2024-07-25,Kredi Kartı,4,21
106,Mont,Mont Modeli 4,Giyim,Dış Giyim,262,242,93,89,4,2024-07-07,2024-07-16,Kredi Kartı,1,1
107,Spor Ayakkabı,Spor Ayakkabı Modeli 1,Giyim,Ayakkabı,120,25,52,21,3,2024-07-09,2024-07-27,Kredi Kartı,1,2
108,Topuklu Ayakkabı,Topuklu Ayakkabı Modeli 4,Giyim,Ayakkabı,367,309,66,13,49,2024-07-09,2024-07-25,Kredi Kartı,1,2
109,Günlük Ayakkabı,Günlük Ayakkabı Modeli 4,Giyim,Ayakkabı,357,284,84,4,48,2024-07-10,2024-07-27,Nakit,1,2
110,Bot,Bot Modeli 5,Giyim,Ayakkabı,128,81,88,68,15,2024-07-16,2024-07-18,Kredi Kartı,1,2
111,Çizme,Çizme Modeli 7,Giyim,Ayakkabı,371,336,58,47,0,2024-07-12,2024-07-25,Kredi Kartı,1,2
112,Terlik,Terlik Modeli 5,Giyim,Ayakkabı,109,66,11,11,0,2024-07-29,2024-07-31,Kredi Kartı,1,2
113,Çocuk Montu,Çocuk Montu Modeli 4,Giyim,Çocuk Giyim,143,46,95,36,45,2024-07-10,2024-07-22,Kredi Kartı,1,3
114,Tişört,Tişört Modeli 2,Giyim,Üst Giyim,138,40,94,1,49,2024-07-08,2024-07-29,Kredi Kartı,1,4
115,Gömlek,Gömlek Modeli 10,Giyim,Üst Giyim,52,25,84,0,51,2024-07-08,2024-07-30,Nakit,1,4
116,Pantalon,Pantalon Modeli 5,Giyim,Alt Giyim,159,124,89,54,8,2024-07-13,2024-07-15,Nakit,1,5
117,Etek,Etek Modeli 9,Giyim,Alt Giyim,309,268,93,9,6,2024-07-13,2024-07-25,Kredi Kartı,1,5
118,Kazak,Kazak Modeli 3,Giyim,Üst Giyim,162,80,17,15,1,2024-07-24,2024-07-28,Nakit,1,4
119,Trençkot,Trençkot Modeli 8,Giyim,Dış Giyim,62,26,14,1,6,2024-07-03,2024-07-10,Kredi Kartı,1,1
120,Hırka,Hırka Modeli 7,Giyim,Üst Giyim,140,77,90,45,8,2024-07-27,2024-07-29,Kredi Kartı,1,4
121,Kol Çantası,Kol Çantası Modeli 7,Giyim,Aksesuar,123,81,90,24,24,2024-07-28,2024-07-29,Kredi Kartı,1,6
122,Saat,Saat Modeli 10,Giyim,Aksesuar,460,404,46,0,25,2024-07-28,2024-07-29,Nakit,1,6
123,Cüzdan,Cüzdan Modeli 3,Giyim,Aksesuar,272,205,94,1,50,2024-07-21,2024-07-22,Kredi Kartı,1,6
124,Kolye,Kolye Modeli 10,Giyim,Aksesuar,354,303,45,20,1,2024-07-11,2024-07-21,Kredi Kartı,1,6
125,Yüzük,Yüzük Modeli 3,Giyim,Aksesuar,162,74,56,2,45,2024-07-26,2024-07-29,Kredi Kartı,1,6
126,Bileklik,Bileklik Modeli 1,Giyim,Aksesuar,342,242,15,8,5,2024-07-20,2024-07-31,Kredi Kartı,1,6
127,Küpe,Küpe Modeli 9,Giyim,Aksesuar,321,310,21,1,16,2024-07-23,2024-07-31,Kredi Kartı,1,6
128,Atkı,Atkı Modeli 7,Giyim,Aksesuar,143,112,37,24,6,2024-07-28,2024-07-31,Kredi Kartı,1,6
129,Bere,Bere Modeli 7,Giyim,Aksesuar,224,146,25,9,8,2024-07-07,2024-07-30,Nakit,1,6
130,Eldiven,Eldiven Modeli 9,Giyim,Aksesuar,114,25,23,14,4,2024-07-10,2024-07-13,Kredi Kartı,1,6
131,Kemer,Kemer Modeli 9,Giyim,Aksesuar,342,273,39,32,3,2024-07-09,2024-07-17,Nakit,1,6
132,Güneş Gözlüğü,Güneş Gözlüğü Modeli 6,Giyim,Aksesuar,482,415,32,23,7,2024-07-23,2024-07-24,Kredi Kartı,1,6
133,Maskara,Maskara Modeli 4,Kozmetik,Makyaj,493,453,87,11,41,2024-07-04,2024-07-26,Nakit,2,7
134,Ruj,Ruj Modeli 6,Kozmetik,Makyaj,85,42,10,10,0,2024-07-20,2024-07-21,Nakit,2,7
135,Allık,Allık Modeli 6,Kozmetik,Makyaj,466,430,61,54,2,2024-07-28,2024-07-29,Nakit,2,7
136,Oje,Oje Modeli 9,Kozmetik,Makyaj,124,36,87,68,6,2024-07-10,2024-07-12,Nakit,2,7
137,Göz Kalemi,Göz Kalemi Modeli 6,Kozmetik,Makyaj,478,463,51,43,0,2024-07-12,2024-07-25,Kredi Kartı,2,7
138,Şampuan,Şampuan Modeli 4,Kozmetik,Kişisel Bakım,189,112,56,34,8,2024-07-22,2024-07-31,Kredi Kartı,2,8
139,Diş Fırçası,Diş Fırçası Modeli 2,Kozmetik,Kişisel Bakım,89,58,84,84,0,2024-07-10,2024-07-21,Nakit,2,8
140,Diş Macunu,Diş Macunu Modeli 1,Kozmetik,Kişisel Bakım,184,169,94,75,16,2024-07-15,2024-07-18,Kredi Kartı,2,8
141,Diş İpi,Diş İpi Modeli 4,Kozmetik,Kişisel Bakım,68,27,12,0,5,2024-07-29,2024-07-31,Nakit,2,8
142,Deodorant,Deodorant Modeli 8,Kozmetik,Kişisel Bakım,201,105,66,17,5,2024-07-18,2024-07-25,Kredi Kartı,2,8
143,Parfüm,Parfüm Modeli 4,Kozmetik,Kişisel Bakım,406,369,13,0,3,2024-07-04,2024-07-30,Nakit,2,8
144,Nemlendirici Krem,Nemlendirici Krem Modeli 1,Kozmetik,Kişisel Bakım,202,166,25,1,7,2024-07-16,2024-07-29,Nakit,2,8
145,Duş Jeli,Duş Jeli Modeli 7,Kozmetik,Kişisel Bakım,91,27,87,57,1,2024-07-24,2024-07-25,Nakit,2,8
146,Kese,Kese Modeli 9,Kozmetik,Kişisel Bakım,98,62,43,34,0,2024-07-30,2024-07-31,Kredi Kartı,2,8
147,Güneş Kremi,Güneş Kremi Modeli 10,Kozmetik,Kişisel Bakım,101,34,83,18,60,2024-07-25,2024-07-31,Nakit,2,8
148,Tarak,Tarak Modeli 5,Kozmetik,Kişisel Bakım,93,25,88,23,65,2024-07-23,2024-07-25,Nakit,2,8
149,Süpürge,Süpürge Modeli 1,Elektronik,Küçük Ev Aletleri,293,263,32,5,26,2024-07-16,2024-07-23,Kredi Kartı,3,9
150,Robot Süpürge,Robot Süpürge Modeli 9,Elektronik,Küçük Ev Aletleri,100,49,54,2,33,2024-07-18,2024-07-28,Nakit,3,9
151,Ütü,Ütü Modeli 2,Elektronik,Küçük Ev Aletleri,403,349,22,15,1,2024-07-05,2024-07-26,Nakit,3,9
152,Kahve Makinesi,Kahve Makinesi Modeli 7,Elektronik,Küçük Ev Aletleri,422,372,52,12,4,2024-07-08,2024-07-20,Nakit,3,9
153,Çay Makinesi,Çay Makinesi Modeli 9,Elektronik,Küçük Ev Aletleri,71,25,17,0,15,2024-07-04,2024-07-27,Kredi Kartı,3,9
154,Blender,Blender Modeli 1,Elektronik,Küçük Ev Aletleri,477,387,93,43,40,2024-07-24,2024-07-28,Nakit,3,9
155,Tost Makinesi,Tost Makinesi Modeli 1,Elektronik,Küçük Ev Aletleri,162,140,56,22,25,2024-07-21,2024-07-25,Kredi Kartı,3,9
156,Su Isıtıcı,Su Isıtıcı Modeli 1,Elektronik,Küçük Ev Aletleri,328,317,40,21,9,2024-07-28,2024-07-30,Nakit,3,9
157,Mikser,Mikser Modeli 8,Elektronik,Küçük Ev Aletleri,426,375,39,2,15,2024-07-22,2024-07-27,Kredi Kartı,3,9
158,Airfryer,Airfryer Modeli 7,Elektronik,Küçük Ev Aletleri,461,411,40,19,15,2024-07-27,2024-07-28,Nakit,3,9
159,Akıllı Saat,Akıllı Saat Modeli 10,Elektronik,Giyilebilir Teknoloji,245,165,88,40,16,2024-07-30,2024-07-31,Kredi Kartı,3,10
160,Akıllı Bileklik,Akıllı Bileklik Modeli 8,Elektronik,Giyilebilir Teknoloji,148,86,68,20,35,2024-07-16,2024-07-18,Kredi Kartı,3,10
161,Android Cep Telefon,Android Cep Telefon Modeli 5,Elektronik,Telefon,66,29,43,7,20,2024-07-07,2024-07-16,Kredi Kartı,3,11
162,iOS Cep Telefon,iOS Cep Telefon Modeli 4,Elektronik,Telefon,79,68,78,40,2,2024-07-14,2024-07-19,Kredi Kartı,3,11
163,Buzdolabı,Buzdolabı Modeli 2,Elektronik,Beyaz Eşya,108,28,63,10,24,2024-07-21,2024-07-24,Nakit,3,12
164,Çamaşır Makinesi,Çamaşır Makinesi Modeli 9,Elektronik,Beyaz Eşya,97,83,20,1,16,2024-07-04,2024-07-15,Kredi Kartı,3,12
165,Bulaşık Makinesi,Bulaşık Makinesi Modeli 8,Elektronik,Beyaz Eşya,220,177,94,38,46,2024-07-04,2024-07-16,Kredi Kartı,3,12
166,Kurutma Makinesi,Kurutma Makinesi Modeli 10,Elektronik,Beyaz Eşya,361,312,94,25,58,2024-07-21,2024-07-31,Kredi Kartı,3,12
167,Derin Dondurucu,Derin Dondurucu Modeli 9,Elektronik,Beyaz Eşya,207,160,69,33,22,2024-07-21,2024-07-29,Kredi Kartı,3,12
168,Ankastre Set,Ankastre Set Modeli 9,Elektronik,Beyaz Eşya,343,247,82,10,47,2024-07-18,2024-07-27,Nakit,3,12
169,Kombi,Kombi Modeli 7,Elektronik,Beyaz Eşya,119,32,51,8,42,2024-07-07,2024-07-25,Nakit,3,12
170,Smart TV,Smart TV Modeli 8,Elektronik,Televizyon,415,315,76,57,19,2024-07-26,2024-07-29,Nakit,3,13
171,Fotoğraf Makinesi,Fotoğraf Makinesi Modeli 2,Elektronik,Kamera,280,258,33,29,2,2024-07-21,2024-07-31,Kredi Kartı,3,14
172,Aksiyon Kamera,Aksiyon Kamera Modeli 9,Elektronik,Kamera,282,202,41,41,0,2024-07-21,2024-07-31,Kredi Kartı,3,14
173,Şipşak Fotoğraf Makinesi ,Şipşak Fotoğraf Makinesi  Modeli 8,Elektronik,Kamera,409,315,72,31,38,2024-07-06,2024-07-25,Nakit,3,14
174,Telefon Kılıfı,Telefon Kılıfı Modeli 9,Elektronik,Aksesuarlar,51,25,24,20,0,2024-07-11,2024-07-17,Nakit,3,15
175,Şarj Aleti,Şarj Aleti Modeli 1,Elektronik,Aksesuarlar,242,165,20,16,2,2024-07-28,2024-07-31,Kredi Kartı,3,15
176,Powerbank,Powerbank Modeli 8,Elektronik,Aksesuarlar,448,407,78,49,10,2024-07-20,2024-07-22,Kredi Kartı,3,15
177,Kulaklık,Kulaklık Modeli 4,Elektronik,Aksesuarlar,182,87,85,9,51,2024-07-01,2024-07-31,Kredi Kartı,3,15
178,Hafıza Kartı,Hafıza Kartı Modeli 6,Elektronik,Aksesuarlar,248,235,55,18,30,2024-07-05,2024-07-12,Nakit,3,15
179,Hoparlör,Hoparlör Modeli 2,Elektronik,Aksesuarlar,213,145,41,24,3,2024-07-20,2024-07-25,Kredi Kartı,3,15
180,Projeksiyon Cihazı,Projeksiyon Cihazı Modeli 9,Elektronik,Aksesuarlar,490,403,84,26,33,2024-07-04,2024-07-10,Kredi Kartı,3,15
181,Tv Kumandası,Tv Kumandası Modeli 3,Elektronik,Aksesuarlar,227,157,82,9,19,2024-07-11,2024-07-13,Kredi Kartı,3,15
182,HDMI Kablo,HDMI Kablo Modeli 8,Elektronik,Aksesuarlar,143,108,37,14,15,2024-07-05,2024-07-12,Nakit,3,15
183,Kablo & Adaptör,Kablo & Adaptör Modeli 8,Elektronik,Aksesuarlar,460,446,26,1,23,2024-07-14,2024-07-15,Nakit,3,15
184,Tencere,Tencere Modeli 2,Ev,Sofra & Mutfak,271,257,45,29,8,2024-07-18,2024-07-29,Kredi Kartı,4,16
185,Yemek Takımı,Yemek Takımı Modeli 7,Ev,Sofra & Mutfak,281,225,27,5,10,2024-07-19,2024-07-21,Nakit,4,16
186,Kahvaltı Takımı,Kahvaltı Takımı Modeli 1,Ev,Sofra & Mutfak,484,401,17,2,1,2024-07-22,2024-07-27,Kredi Kartı,4,16
187,Çatal Bıçak Seti,Çatal Bıçak Seti Modeli 10,Ev,Sofra & Mutfak,204,162,93,63,6,2024-07-16,2024-07-24,Nakit,4,16
188,Fincan Takımı,Fincan Takımı Modeli 8,Ev,Sofra & Mutfak,363,273,47,15,14,2024-07-10,2024-07-27,Nakit,4,16
