urun_id,urun_turu,urun_modeli,ana_kategori,alt_kategori,normal_fiyat,indirimli_fiyat,stok_adedi,indirim_satis_adedi,normal_satis_adedi,stok_giris_tarihi,stok_cikis_tarihi,odeme_yontemi,ana_kategori_id,alt_kategori_id
15,Saat,Saat Modeli 2,Giyim,Aksesuar,203,140,99,48,19,2024-08-10,2024-08-13,Kredi Kartı,1,6
16,Cüzdan,Cüzdan Modeli 5,Giyim,Aksesuar,485,419,52,49,1,2024-08-20,2024-08-22,Nakit,1,6
17,Kolye,Kolye Modeli 7,Giyim,Aksesuar,340,242,54,9,33,2024-08-01,2024-08-25,Kredi Kartı,1,6
18,Yüzük,Yüzük Modeli 3,Giyim,Aksesuar,188,107,54,51,3,2024-08-16,2024-08-19,Kredi Kartı,1,6
19,Bileklik,Bileklik Modeli 9,Giyim,Aksesuar,97,25,46,39,3,2024-08-16,2024-08-22,Kredi Kartı,1,6
20,Küpe,Küpe Modeli 7,Giyim,Aksesuar,316,246,85,40,30,2024-08-06,2024-08-18,Kredi Kartı,1,6
21,Atkı,Atkı Modeli 4,Giyim,Aksesuar,489,453,84,27,43,2024-08-26,2024-08-27,Kredi Kartı,1,6
22,Eldiven,Eldiven Modeli 9,Giyim,Aksesuar,111,95,37,22,12,2024-08-14,2024-08-21,Nakit,1,6
23,Kemer,Kemer Modeli 9,Giyim,Aksesuar,170,79,99,31,53,2024-08-06,2024-08-17,Kredi Kartı,1,6
24,Güneş Gözlüğü,Güneş Gözlüğü Modeli 5,Giyim,Aksesuar,138,112,25,5,9,2024-08-20,2024-08-26,Nakit,1,6
25,Maskara,Maskara Modeli 10,Kozmetik,Makyaj,106,25,78,45,18,2024-08-25,2024-08-29,Kredi Kartı,2,7
26,Ruj,Ruj Modeli 9,Kozmetik,Makyaj,364,309,92,90,2,2024-08-01,2024-08-28,Nakit,2,7
27,Fondöten,Fondöten Modeli 10,Kozmetik,Makyaj,434,419,84,22,62,2024-08-19,2024-08-21,Kredi Kartı,2,7
28,Oje,Oje Modeli 3,Kozmetik,Makyaj,350,288,45,36,9,2024-08-15,2024-08-23,Kredi Kartı,2,7
29,Göz Kalemi,Göz Kalemi Modeli 7,Kozmetik,Makyaj,378,290,40,29,6,2024-08-18,2024-08-26,Nakit,2,7
30,Şampuan,Şampuan Modeli 6,Kozmetik,Kişisel Bakım,343,288,54,48,1,2024-08-25,2024-08-26,Kredi Kartı,2,8
31,Saç Kremi,Saç Kremi Modeli 5,Kozmetik,Kişisel Bakım,60,36,57,44,1,2024-08-07,2024-08-30,Nakit,2,8
32,Diş Fırçası,Diş Fırçası Modeli 7,Kozmetik,Kişisel Bakım,435,365,19,14,4,2024-08-21,2024-08-25,Nakit,2,8
33,Diş Macunu,Diş Macunu Modeli 7,Kozmetik,Kişisel Bakım,495,415,63,36,9,2024-08-04,2024-08-25,Nakit,2,8
34,Diş İpi,Diş İpi Modeli 4,Kozmetik,Kişisel Bakım,351,256,79,14,19,2024-08-24,2024-08-30,Kredi Kartı,2,8
35,Deodorant,Deodorant Modeli 7,Kozmetik,Kişisel Bakım,315,219,29,20,2,2024-08-02,2024-08-08,Kredi Kartı,2,8
36,Parfüm,Parfüm Modeli 4,Kozmetik,Kişisel Bakım,118,26,51,40,6,2024-08-02,2024-08-03,Nakit,2,8
37,Nemlendirici Krem,Nemlendirici Krem Modeli 3,Kozmetik,Kişisel Bakım,483,383,40,8,22,2024-08-10,2024-08-18,Kredi Kartı,2,8
38,Duş Jeli,Duş Jeli Modeli 5,Kozmetik,Kişisel Bakım,213,120,70,8,17,2024-08-09,2024-08-14,Nakit,2,8
39,Kese,Kese Modeli 3,Kozmetik,Kişisel Bakım,281,230,40,27,4,2024-08-20,2024-08-31,Kredi Kartı,2,8
40,Güneş Kremi,Güneş Kremi Modeli 1,Kozmetik,Kişisel Bakım,157,132,50,22,3,2024-08-02,2024-08-17,Kredi Kartı,2,8
41,Tarak,Tarak Modeli 1,Kozmetik,Kişisel Bakım,88,42,10,9,0,2024-08-13,2024-08-22,Nakit,2,8
42,Robot Süpürge,Robot Süpürge Modeli 2,Elektronik,Küçük Ev Aletleri,125,39,66,11,8,2024-08-21,2024-08-22,Kredi Kartı,3,9
43,Ütü,Ütü Modeli 2,Elektronik,Küçük Ev Aletleri,228,167,54,31,4,2024-08-07,2024-08-09,Nakit,3,9
44,Kahve Makinesi,Kahve Makinesi Modeli 10,Elektronik,Küçük Ev Aletleri,494,417,74,5,16,2024-08-04,2024-08-09,Kredi Kartı,3,9
45,Çay Makinesi,Çay Makinesi Modeli 5,Elektronik,Küçük Ev Aletleri,327,243,82,49,14,2024-08-23,2024-08-30,Nakit,3,9
46,Blender,Blender Modeli 10,Elektronik,Küçük Ev Aletleri,183,125,59,0,44,2024-08-01,2024-08-03,Kredi Kartı,3,9
47,Su Isıtıcı,Su Isıtıcı Modeli 2,Elektronik,Küçük Ev Aletleri,480,439,52,29,9,2024-08-11,2024-08-18,Nakit,3,9
48,Mikser,Mikser Modeli 8,Elektronik,Küçük Ev Aletleri,347,284,74,55,4,2024-08-06,2024-08-31,Nakit,3,9
49,Airfryer,Airfryer Modeli 8,Elektronik,Küçük Ev Aletleri,379,338,36,28,8,2024-08-28,2024-08-30,Nakit,3,9
50,Akıllı Saat,Akıllı Saat Modeli 2,Elektronik,Giyilebilir Teknoloji,494,407,40,33,2,2024-08-19,2024-08-26,Kredi Kartı,3,10
51,Akıllı Bileklik,Akıllı Bileklik Modeli 8,Elektronik,Giyilebilir Teknoloji,154,65,89,45,7,2024-08-10,2024-08-31,Nakit,3,10
52,Android Cep Telefon,Android Cep Telefon Modeli 7,Elektronik,Telefon,350,265,74,60,2,2024-08-16,2024-08-17,Nakit,3,11
53,iOS Cep Telefon,iOS Cep Telefon Modeli 1,Elektronik,Telefon,104,25,81,48,31,2024-08-19,2024-08-26,Kredi Kartı,3,11
54,Çamaşır Makinesi,Çamaşır Makinesi Modeli 2,Elektronik,Beyaz Eşya,387,366,80,45,22,2024-08-25,2024-08-26,Nakit,3,12
55,Bulaşık Makinesi,Bulaşık Makinesi Modeli 1,Elektronik,Beyaz Eşya,236,167,36,18,12,2024-08-08,2024-08-31,Kredi Kartı,3,12
56,Kurutma Makinesi,Kurutma Makinesi Modeli 10,Elektronik,Beyaz Eşya,181,104,47,43,0,2024-08-19,2024-08-29,Nakit,3,12
57,Derin Dondurucu,Derin Dondurucu Modeli 7,Elektronik,Beyaz Eşya,76,25,64,30,27,2024-08-09,2024-08-25,Nakit,3,12
58,Ankastre Set,Ankastre Set Modeli 9,Elektronik,Beyaz Eşya,156,132,81,5,52,2024-08-23,2024-08-26,Nakit,3,12
59,Kombi,Kombi Modeli 9,Elektronik,Beyaz Eşya,103,84,97,50,15,2024-08-07,2024-08-31,Nakit,3,12
60,Mikrodalga Fırın,Mikrodalga Fırın Modeli 10,Elektronik,Beyaz Eşya,378,308,22,8,3,2024-08-16,2024-08-17,Kredi Kartı,3,12
61,Smart TV,Smart TV Modeli 8,Elektronik,Televizyon,410,355,34,13,18,2024-08-28,2024-08-29,Nakit,3,13
62,Aksiyon Kamera,Aksiyon Kamera Modeli 8,Elektronik,Kamera,254,161,63,34,4,2024-08-13,2024-08-27,Kredi Kartı,3,14
63,Şipşak Fotoğraf Makinesi ,Şipşak Fotoğraf Makinesi  Modeli 4,Elektronik,Kamera,445,408,76,2,48,2024-08-07,2024-08-27,Kredi Kartı,3,14
64,Telefon Kılıfı,Telefon Kılıfı Modeli 2,Elektronik,Aksesuarlar,349,332,85,0,60,2024-08-13,2024-08-14,Kredi Kartı,3,15
65,Şarj Aleti,Şarj Aleti Modeli 1,Elektronik,Aksesuarlar,58,32,72,47,25,2024-08-03,2024-08-25,Nakit,3,15
66,Powerbank,Powerbank Modeli 6,Elektronik,Aksesuarlar,397,346,98,82,1,2024-08-30,2024-08-31,Kredi Kartı,3,15
67,Kulaklık,Kulaklık Modeli 6,Elektronik,Aksesuarlar,398,339,75,4,50,2024-08-14,2024-08-28,Kredi Kartı,3,15
68,Hafıza Kartı,Hafıza Kartı Modeli 6,Elektronik,Aksesuarlar,255,239,82,78,1,2024-08-15,2024-08-31,Kredi Kartı,3,15
69,Hoparlör,Hoparlör Modeli 8,Elektronik,Aksesuarlar,52,25,65,19,19,2024-08-10,2024-08-14,Nakit,3,15
70,HDMI Kablo,HDMI Kablo Modeli 8,Elektronik,Aksesuarlar,158,84,82,44,19,2024-08-30,2024-08-31,Kredi Kartı,3,15
71,Kablo & Adaptör,Kablo & Adaptör Modeli 4,Elektronik,Aksesuarlar,202,170,57,14,19,2024-08-08,2024-08-29,Kredi Kartı,3,15
72,Tencere,Tencere Modeli 9,Ev,Sofra & Mutfak,322,310,77,31,12,2024-08-28,2024-08-31,Nakit,4,16
73,Yemek Takımı,Yemek Takımı Modeli 7,Ev,Sofra & Mutfak,139,125,97,78,14,2024-08-01,2024-08-31,Kredi Kartı,4,16
74,Kahvaltı Takımı,Kahvaltı Takımı Modeli 4,Ev,Sofra & Mutfak,190,110,60,15,32,2024-08-21,2024-08-31,Nakit,4,16
75,Çatal Bıçak Seti,Çatal Bıçak Seti Modeli 1,Ev,Sofra & Mutfak,209,116,16,0,2,2024-08-14,2024-08-29,Kredi Kartı,4,16
76,Fincan Takımı,Fincan Takımı Modeli 7,Ev,Sofra & Mutfak,230,134,58,44,14,2024-08-14,2024-08-27,Kredi Kartı,4,16
77,Bardak,Bardak Modeli 4,Ev,Sofra & Mutfak,112,81,48,31,16,2024-08-23,2024-08-27,Nakit,4,16
78,Hurç,Hurç Modeli 5,Ev,Ev Gereçleri,261,200,67,18,48,2024-08-02,2024-08-04,Nakit,4,17
79,Askı,Askı Modeli 1,Ev,Ev Gereçleri,405,373,11,7,1,2024-08-15,2024-08-24,Kredi Kartı,4,17
80,Çamaşır Sepeti,Çamaşır Sepeti Modeli 6,Ev,Ev Gereçleri,233,182,45,3,11,2024-08-18,2024-08-24,Kredi Kartı,4,17
81,Ütü Masası,Ütü Masası Modeli 4,Ev,Ev Gereçleri,51,25,53,41,1,2024-08-16,2024-08-22,Nakit,4,17
82,Nevresim Takımı,Nevresim Takımı Modeli 4,Ev,Ev Tekstili,430,382,64,12,24,2024-08-27,2024-08-28,Nakit,4,18
83,Yastık & Yorgan,Yastık & Yorgan Modeli 6,Ev,Ev Tekstili,253,242,92,33,32,2024-08-12,2024-08-17,Kredi Kartı,4,18
84,Koltuk  Örtüsü,Koltuk  Örtüsü Modeli 9,Ev,Ev Tekstili,233,214,26,18,8,2024-08-01,2024-08-26,Nakit,4,18
85,Perde,Perde Modeli 1,Ev,Ev Tekstili,247,158,53,45,5,2024-08-10,2024-08-20,Kredi Kartı,4,18
86,Paspas,Paspas Modeli 3,Ev,Ev Tekstili,311,252,87,32,12,2024-08-06,2024-08-25,Kredi Kartı,4,18
87,Halı,Halı Modeli 4,Ev,Ev Tekstili,105,25,68,3,43,2024-08-14,2024-08-16,Kredi Kartı,4,18
88,Havlu & Bornoz,Havlu & Bornoz Modeli 3,Ev,Ev Tekstili,104,52,44,30,7,2024-08-24,2024-08-26,Nakit,4,18
89,Ayna,Ayna Modeli 6,Ev,Ev Dekorasyon,316,224,73,18,39,2024-08-03,2024-08-14,Kredi Kartı,4,19
90,Tablo,Tablo Modeli 10,Ev,Ev Dekorasyon,373,276,51,38,1,2024-08-13,2024-08-20,Kredi Kartı,4,19
91,Vazo,Vazo Modeli 6,Ev,Ev Dekorasyon,277,260,23,23,0,2024-08-13,2024-08-27,Nakit,4,19
92,Duvar Saati,Duvar Saati Modeli 5,Ev,Ev Dekorasyon,184,87,62,10,15,2024-08-27,2024-08-29,Kredi Kartı,4,19
93,Avize,Avize Modeli 3,Ev,Ev Aydınlatma,160,94,85,35,26,2024-08-21,2024-08-31,Nakit,4,20
94,Lambader,Lambader Modeli 1,Ev,Ev Dekorasyon,330,266,89,47,32,2024-08-26,2024-08-28,Nakit,4,19
95,Yatak Odası Takımı,Yatak Odası Takımı Modeli 3,Ev,Mobilya,289,210,19,16,0,2024-08-03,2024-08-27,Kredi Kartı,4,21
96,Oturma Odası Takımı,Oturma Odası Takımı Modeli 2,Ev,Mobilya,217,141,55,18,30,2024-08-17,2024-08-22,Nakit,4,21
97,Bahçe Mobilyası,Bahçe Mobilyası Modeli 4,Ev,Mobilya,151,140,93,60,10,2024-08-18,2024-08-30,Kredi Kartı,4,21
98,Yemek Odası Takımı,Yemek Odası Takımı Modeli 8,Ev,Mobilya,190,179,59,54,0,2024-08-12,2024-08-28,Kredi Kartı,4,21
99,Çocuk Odası Takımı,Çocuk Odası Takımı Modeli 10,Ev,Mobilya,354,281,35,22,8,2024-08-07,2024-08-13,Nakit,4,21
100,Genç Odası Takımı,Genç Odası Takımı Modeli 8,Ev,Mobilya,156,92,79,58,19,2024-08-18,2024-08-25,Nakit,4,21
101,Koltuk Takımı,Koltuk Takımı Modeli 2,Ev,Mobilya,174,81,78,26,52,2024-08-30,2024-08-31,Nakit,4,21
102,Dolap,Dolap Modeli 5,Ev,Mobilya,154,118,85,52,28,2024-08-20,2024-08-27,Kredi Kartı,4,21
103,Gardırop,Gardırop Modeli 9,Ev,Mobilya,227,189,67,60,0,2024-08-25,2024-08-27,Kredi Kartı,4,21
104,Sandalye,Sandalye Modeli 8,Ev,Mobilya,427,393,65,42,23,2024-08-25,2024-08-27,Nakit,4,21
105,Mont,Mont Modeli 2,Giyim,Dış Giyim,67,25,12,5,0,2024-08-24,2024-08-28,Kredi Kartı,1,1
106,Spor Ayakkabı,Spor Ayakkabı Modeli 9,Giyim,Ayakkabı,286,230,55,36,6,2024-08-05,2024-08-27,Nakit,1,2
107,Topuklu Ayakkabı,Topuklu Ayakkabı Modeli 6,Giyim,Ayakkabı,98,25,47,23,19,2024-08-26,2024-08-28,Nakit,1,2
108,Günlük Ayakkabı,Günlük Ayakkabı Modeli 2,Giyim,Ayakkabı,80,25,91,3,45,2024-08-05,2024-08-26,Kredi Kartı,1,2
109,Bot,Bot Modeli 8,Giyim,Ayakkabı,109,84,76,46,1,2024-08-07,2024-08-28,Kredi Kartı,1,2
110,Çizme,Çizme Modeli 2,Giyim,Ayakkabı,171,104,20,13,5,2024-08-26,2024-08-27,Kredi Kartı,1,2
111,Terlik,Terlik Modeli 6,Giyim,Ayakkabı,62,25,18,17,1,2024-08-30,2024-08-31,Kredi Kartı,1,2
112,Çocuk Montu,Çocuk Montu Modeli 2,Giyim,Çocuk Giyim,176,130,65,60,3,2024-08-20,2024-08-30,Nakit,1,3
113,Tişört,Tişört Modeli 10,Giyim,Üst Giyim,261,217,81,8,21,2024-08-19,2024-08-29,Kredi Kartı,1,4
114,Gömlek,Gömlek Modeli 3,Giyim,Üst Giyim,238,196,12,1,8,2024-08-04,2024-08-10,Kredi Kartı,1,4
115,Pantalon,Pantalon Modeli 10,Giyim,Alt Giyim,313,273,40,22,18,2024-08-06,2024-08-15,Nakit,1,5
116,Etek,Etek Modeli 2,Giyim,Alt Giyim,280,266,45,26,12,2024-08-09,2024-08-17,Nakit,1,5
117,Kazak,Kazak Modeli 8,Giyim,Üst Giyim,150,99,40,12,20,2024-08-25,2024-08-27,Nakit,1,4
118,Trençkot,Trençkot Modeli 2,Giyim,Dış Giyim,431,384,96,78,9,2024-08-30,2024-08-31,Nakit,1,1
119,Hırka,Hırka Modeli 9,Giyim,Üst Giyim,412,340,21,1,20,2024-08-19,2024-08-28,Kredi Kartı,1,4
120,Kol Çantası,Kol Çantası Modeli 8,Giyim,Aksesuar,78,25,29,26,3,2024-08-08,2024-08-31,Nakit,1,6
121,Saat,Saat Modeli 4,Giyim,Aksesuar,223,158,13,9,4,2024-08-03,2024-08-08,Nakit,1,6
122,Cüzdan,Cüzdan Modeli 8,Giyim,Aksesuar,113,75,55,25,29,2024-08-22,2024-08-30,Nakit,1,6
123,Kolye,Kolye Modeli 4,Giyim,Aksesuar,80,25,64,12,13,2024-08-24,2024-08-28,Kredi Kartı,1,6
124,Yüzük,Yüzük Modeli 4,Giyim,Aksesuar,114,97,54,43,5,2024-08-19,2024-08-30,Nakit,1,6
125,Bileklik,Bileklik Modeli 7,Giyim,Aksesuar,96,25,23,3,2,2024-08-07,2024-08-17,Kredi Kartı,1,6
126,Küpe,Küpe Modeli 6,Giyim,Aksesuar,213,136,62,11,9,2024-08-02,2024-08-06,Nakit,1,6
127,Atkı,Atkı Modeli 6,Giyim,Aksesuar,453,393,69,37,10,2024-08-15,2024-08-22,Nakit,1,6
128,Bere,Bere Modeli 3,Giyim,Aksesuar,478,403,80,23,28,2024-08-21,2024-08-22,Nakit,1,6
129,Eldiven,Eldiven Modeli 9,Giyim,Aksesuar,366,279,10,3,1,2024-08-15,2024-08-19,Kredi Kartı,1,6
130,Kemer,Kemer Modeli 3,Giyim,Aksesuar,244,200,34,2,30,2024-08-24,2024-08-26,Nakit,1,6
131,Güneş Gözlüğü,Güneş Gözlüğü Modeli 3,Giyim,Aksesuar,180,88,68,49,3,2024-08-29,2024-08-30,Nakit,1,6
132,Allık,Allık Modeli 3,Kozmetik,Makyaj,193,161,13,13,0,2024-08-26,2024-08-31,Kredi Kartı,2,7
133,Fondöten,Fondöten Modeli 3,Kozmetik,Makyaj,402,348,37,7,25,2024-08-29,2024-08-30,Kredi Kartı,2,7
134,Göz Kalemi,Göz Kalemi Modeli 6,Kozmetik,Makyaj,70,51,32,31,1,2024-08-21,2024-08-26,Kredi Kartı,2,7
135,Şampuan,Şampuan Modeli 5,Kozmetik,Kişisel Bakım,345,252,44,23,14,2024-08-04,2024-08-30,Kredi Kartı,2,8
136,Saç Kremi,Saç Kremi Modeli 1,Kozmetik,Kişisel Bakım,79,25,68,59,2,2024-08-13,2024-08-19,Kredi Kartı,2,8
137,Diş Fırçası,Diş Fırçası Modeli 7,Kozmetik,Kişisel Bakım,275,243,45,9,33,2024-08-02,2024-08-21,Nakit,2,8
138,Diş İpi,Diş İpi Modeli 10,Kozmetik,Kişisel Bakım,308,213,82,29,44,2024-08-08,2024-08-23,Nakit,2,8
139,Deodorant,Deodorant Modeli 8,Kozmetik,Kişisel Bakım,183,83,96,80,1,2024-08-20,2024-08-29,Nakit,2,8
140,Parfüm,Parfüm Modeli 5,Kozmetik,Kişisel Bakım,477,458,60,51,0,2024-08-21,2024-08-25,Nakit,2,8
141,Nemlendirici Krem,Nemlendirici Krem Modeli 7,Kozmetik,Kişisel Bakım,415,379,50,46,0,2024-08-15,2024-08-31,Nakit,2,8
142,Duş Jeli,Duş Jeli Modeli 10,Kozmetik,Kişisel Bakım,331,268,46,5,18,2024-08-04,2024-08-14,Nakit,2,8
143,Kese,Kese Modeli 1,Kozmetik,Kişisel Bakım,324,289,72,68,2,2024-08-07,2024-08-14,Kredi Kartı,2,8
144,Güneş Kremi,Güneş Kremi Modeli 1,Kozmetik,Kişisel Bakım,54,25,68,26,5,2024-08-17,2024-08-23,Nakit,2,8
145,Tarak,Tarak Modeli 4,Kozmetik,Kişisel Bakım,258,158,88,45,34,2024-08-29,2024-08-31,Kredi Kartı,2,8
146,Süpürge,Süpürge Modeli 10,Elektronik,Küçük Ev Aletleri,52,25,20,0,0,2024-08-13,2024-08-21,Kredi Kartı,3,9
147,Robot Süpürge,Robot Süpürge Modeli 10,Elektronik,Küçük Ev Aletleri,221,146,73,19,43,2024-08-21,2024-08-25,Nakit,3,9
148,Ütü,Ütü Modeli 3,Elektronik,Küçük Ev Aletleri,248,195,21,7,9,2024-08-11,2024-08-16,Nakit,3,9
149,Kahve Makinesi,Kahve Makinesi Modeli 8,Elektronik,Küçük Ev Aletleri,403,334,37,30,0,2024-08-05,2024-08-18,Nakit,3,9
150,Çay Makinesi,Çay Makinesi Modeli 1,Elektronik,Küçük Ev Aletleri,128,99,77,73,3,2024-08-13,2024-08-15,Nakit,3,9
151,Blender,Blender Modeli 9,Elektronik,Küçük Ev Aletleri,138,39,39,27,9,2024-08-08,2024-08-15,Kredi Kartı,3,9
152,Tost Makinesi,Tost Makinesi Modeli 7,Elektronik,Küçük Ev Aletleri,440,360,61,1,14,2024-08-16,2024-08-26,Kredi Kartı,3,9
153,Su Isıtıcı,Su Isıtıcı Modeli 9,Elektronik,Küçük Ev Aletleri,252,200,24,23,1,2024-08-28,2024-08-30,Nakit,3,9
154,Mikser,Mikser Modeli 1,Elektronik,Küçük Ev Aletleri,417,386,65,55,7,2024-08-18,2024-08-31,Nakit,3,9
155,Airfryer,Airfryer Modeli 9,Elektronik,Küçük Ev Aletleri,200,163,100,72,6,2024-08-12,2024-08-16,Nakit,3,9
156,Akıllı Saat,Akıllı Saat Modeli 5,Elektronik,Giyilebilir Teknoloji,145,77,41,4,34,2024-08-27,2024-08-29,Nakit,3,10
157,Akıllı Bileklik,Akıllı Bileklik Modeli 5,Elektronik,Giyilebilir Teknoloji,133,84,51,16,17,2024-08-06,2024-08-15,Nakit,3,10
158,Android Cep Telefon,Android Cep Telefon Modeli 1,Elektronik,Telefon,414,367,62,12,10,2024-08-29,2024-08-31,Nakit,3,11
159,iOS Cep Telefon,iOS Cep Telefon Modeli 9,Elektronik,Telefon,271,207,75,27,12,2024-08-12,2024-08-16,Nakit,3,11
160,Çamaşır Makinesi,Çamaşır Makinesi Modeli 6,Elektronik,Beyaz Eşya,170,159,42,30,4,2024-08-12,2024-08-17,Nakit,3,12
161,Bulaşık Makinesi,Bulaşık Makinesi Modeli 4,Elektronik,Beyaz Eşya,473,429,58,50,5,2024-08-05,2024-08-17,Kredi Kartı,3,12
162,Kurutma Makinesi,Kurutma Makinesi Modeli 1,Elektronik,Beyaz Eşya,318,289,87,45,30,2024-08-08,2024-08-29,Nakit,3,12
163,Derin Dondurucu,Derin Dondurucu Modeli 5,Elektronik,Beyaz Eşya,367,309,42,41,1,2024-08-29,2024-08-30,Kredi Kartı,3,12
164,Ankastre Set,Ankastre Set Modeli 2,Elektronik,Beyaz Eşya,88,52,21,6,0,2024-08-14,2024-08-21,Nakit,3,12
165,Kombi,Kombi Modeli 1,Elektronik,Beyaz Eşya,267,174,76,52,18,2024-08-14,2024-08-19,Kredi Kartı,3,12
166,Smart TV,Smart TV Modeli 5,Elektronik,Televizyon,409,397,53,41,9,2024-08-09,2024-08-15,Kredi Kartı,3,13
167,Fotoğraf Makinesi,Fotoğraf Makinesi Modeli 7,Elektronik,Kamera,495,420,61,12,45,2024-08-14,2024-08-22,Kredi Kartı,3,14
168,Aksiyon Kamera,Aksiyon Kamera Modeli 3,Elektronik,Kamera,325,237,95,86,5,2024-08-04,2024-08-19,Kredi Kartı,3,14
169,Telefon Kılıfı,Telefon Kılıfı Modeli 7,Elektronik,Aksesuarlar,364,334,46,32,4,2024-08-10,2024-08-16,Nakit,3,15
170,Şarj Aleti,Şarj Aleti Modeli 10,Elektronik,Aksesuarlar,112,68,54,28,8,2024-08-28,2024-08-31,Nakit,3,15
171,Powerbank,Powerbank Modeli 6,Elektronik,Aksesuarlar,459,375,35,22,5,2024-08-29,2024-08-31,Kredi Kartı,3,15
172,Kulaklık,Kulaklık Modeli 8,Elektronik,Aksesuarlar,111,25,88,48,0,2024-08-10,2024-08-24,Nakit,3,15
173,Hafıza Kartı,Hafıza Kartı Modeli 10,Elektronik,Aksesuarlar,444,423,78,43,28,2024-08-01,2024-08-02,Kredi Kartı,3,15
174,Hoparlör,Hoparlör Modeli 5,Elektronik,Aksesuarlar,399,299,60,53,1,2024-08-22,2024-08-26,Nakit,3,15
175,Projeksiyon Cihazı,Projeksiyon Cihazı Modeli 3,Elektronik,Aksesuarlar,100,25,13,10,2,2024-08-25,2024-08-30,Kredi Kartı,3,15
176,Tv Kumandası,Tv Kumandası Modeli 8,Elektronik,Aksesuarlar,342,266,38,4,3,2024-08-25,2024-08-26,Kredi Kartı,3,15
177,Kablo & Adaptör,Kablo & Adaptör Modeli 8,Elektronik,Aksesuarlar,276,179,28,21,7,2024-08-12,2024-08-27,Kredi Kartı,3,15
178,Tencere,Tencere Modeli 2,Ev,Sofra & Mutfak,97,85,10,0,9,2024-08-28,2024-08-30,Nakit,4,16
179,Yemek Takımı,Yemek Takımı Modeli 6,Ev,Sofra & Mutfak,120,46,80,69,1,2024-08-26,2024-08-28,Kredi Kartı,4,16
180,Kahvaltı Takımı,Kahvaltı Takımı Modeli 4,Ev,Sofra & Mutfak,445,409,39,15,20,2024-08-13,2024-08-19,Kredi Kartı,4,16
181,Çatal Bıçak Seti,Çatal Bıçak Seti Modeli 10,Ev,Sofra & Mutfak,284,248,25,12,13,2024-08-11,2024-08-27,Nakit,4,16
182,Fincan Takımı,Fincan Takımı Modeli 4,Ev,Sofra & Mutfak,244,167,56,42,5,2024-08-29,2024-08-30,Kredi Kartı,4,16
183,Bardak,Bardak Modeli 2,Ev,Sofra & Mutfak,478,408,29,1,28,2024-08-22,2024-08-26,Nakit,4,16
184,Hurç,Hurç Modeli 1,Ev,Ev Gereçleri,457,438,16,9,5,2024-08-14,2024-08-31,Nakit,4,17
185,Askı,Askı Modeli 3,Ev,Ev Gereçleri,410,381,22,0,9,2024-08-25,2024-08-29,Nakit,4,17
186,Çamaşır Sepeti,Çamaşır Sepeti Modeli 8,Ev,Ev Gereçleri,213,199,68,21,28,2024-08-11,2024-08-19,Nakit,4,17
187,Ütü Masası,Ütü Masası Modeli 5,Ev,Ev Gereçleri,174,117,51,17,28,2024-08-06,2024-08-22,Kredi Kartı,4,17
188,Nevresim Takımı,Nevresim Takımı Modeli 2,Ev,Ev Tekstili,181,139,25,6,8,2024-08-14,2024-08-26,Nakit,4,18
